ORDANYO;NUMORD;NUMTAR;CODPDT;FECIMP;HORA;CANTIDAD;DOCSER;DOCNUM;LINEA
1999;000047;03;2H3088;09/02/1999;1114;1;98;000535;1
1999;000047;03;8F3170;09/02/1999;1115;1;98;000536;1
1999;000047;03;5K2595;09/02/1999;1115;2;98;000537;1
1999;000047;03;5P1260;09/02/1999;1116;0,2;98;000538;1
1999;000047;03;5P0598;09/02/1999;1116;2;98;000539;1
1999;000047;03;2P6132;09/02/1999;1130;1;98;000540;1
1999;000047;03;1B4109;09/02/1999;1130;1;98;000541;1
1999;000047;03;3L1425;09/02/1999;1131;1;98;000542;1
1999;000047;03;4V2518;09/02/1999;1133;1;98;000543;1
1999;000047;03;4J9218;09/02/1999;1133;2;98;000544;1
1999;000047;03;9V2411;09/02/1999;1134;1;98;000545;1
1999;000047;03;9V2410;09/02/1999;1134;1;98;000546;1
1999;000047;03;7V3842;09/02/1999;1134;1;98;000547;1
1999;000047;03;3K0196;09/02/1999;1135;1;98;000548;1
1999;000047;03;4D2289;09/02/1999;1135;1;98;000549;1
1999;000041;04;4790-2528;17/02/1999;1729;12;98;000550;1
1999;000041;01;4902-M;21/02/1999;0835;1;98;000553;1
1999;000041;03;639-12-12;18/02/1999;1337;1;98;000554;1
1999;000041;03;697-12-12;18/02/1999;1338;1;98;000555;1
1999;000041;03;639-16-16;18/02/1999;1339;1;98;000556;1
1999;000041;03;634-16-32;18/02/1999;1339;1;98;000557;1
1999;000041;03;634-12-25;08/02/1999;1340;1;98;000558;1
1999;000041;03;697-16-16;18/02/1999;1340;1;98;000559;1
1999;000041;03;632-25-12;08/02/1999;1340;2;98;000560;1
1999;000041;03;632-25-16;08/02/1999;1341;1;98;000561;1
1999;000041;03;4900-10X100;18/02/1999;1341;2;98;000562;1
1999;000041;03;4201-10-100;18/02/1999;1342;4;98;000563;1
1999;000041;03;4202-10X30-100;18/02/1999;1342;4;98;000564;1
1999;000041;03;4900-CPLASTICO;18/02/1999;1344;20;98;000565;1
1999;000041;03;1871-10;18/02/1999;1344;4;98;000566;1
1999;000041;03;1872-10;18/02/1999;1345;4;98;000567;1
1999;000041;03;1065-8X1;18/02/1999;1347;3;98;000568;1
1999;000041;04;4905-6304;18/02/1999;1347;1;98;000569;1
1999;000041;04;5.33X34.29;18/02/1999;1348;1;98;000570;1
1999;000041;04;9M7002;18/02/1999;1349;1;98;000571;1
1999;000041;04;4201-8-125;18/02/1999;1349;9;98;000572;1
1999;000041;04;2.62X15.54;18/02/1999;1351;1;98;000573;1
1999;000041;04;1860-14-20;18/02/1999;1351;4;98;000574;1
1999;000041;04;3W2459;18/02/1999;1351;1;98;000575;1
1999;000041;04;3.53X37.69;18/02/1999;1353;1;98;000576;1
1999;000041;01;4900-MAZA;18/02/1999;1356;1;98;000577;1
1999;000058;01;4900-301.896;13/02/1999;1806;1;98;000579;1
1999;000072;01;697-8-8;24/02/1999;0812;1;98;000581;1
1999;000035;01;4900-571.525;25/02/1999;1620;6;98;000582;1
1999;000073;01;5.33X164.47;25/02/1999;1802;1;98;000583;1
1999;000073;01;1.78X4.47;25/02/1999;1803;1;98;000584;1
1999;000073;01;2.62X15.54;25/02/1999;1803;3;98;000585;1
1999;000073;01;1.78X31.47;25/02/1999;1804;1;98;000586;1
1999;000073;01;2.62X31.42;25/02/1999;1805;1;98;000588;1
1999;000073;01;4908-74-79;25/02/1999;1806;2;98;000589;1
1999;000073;01;728-4-4;25/02/1999;1807;1;98;000590;1
1999;000073;01;1860-16-22;25/02/1999;1807;1;98;000591;1
1999;000073;01;1061-63X76;25/02/1999;1817;0,7;98;000592;1
1999;000072;01;1214038;24/02/1999;1153;7;98;000593;1
1999;000072;01;1214038;02/03/1999;1154;3;98;000594;1
1999;000072;01;LIQUIDO FRENOS;24/02/1999;1155;1;98;000595;1
1999;000073;01;2.62X7.59;25/02/1999;1224;1;98;000596;1
1999;000073;01;3.53X36.09;25/02/1999;1225;1;98;000597;1
1999;000073;01;3.53X69.44;25/02/1999;1226;1;98;000598;1
1999;000073;01;3.53X63.09;25/02/1999;1226;1;98;000599;1
1999;000073;01;3.53X24.99;25/02/1999;1227;2;98;000600;1
1999;000073;01;3.53X34.52;25/02/1999;1228;2;98;000601;1
1999;000073;01;3.53X31.34;25/02/1999;1228;5;98;000602;1
1999;000073;01;3.53X56.74;25/02/1999;1228;1;98;000603;1
1999;000073;01;2.62X61.60;25/02/1999;1230;3;98;000604;1
1999;000035;01;5.33X46.99;25/02/1999;1236;6;98;000605;1
1999;000035;01;3.53X23.39;25/02/1999;1236;2;98;000606;1
1999;000035;01;3.53X26.57;25/02/1999;1237;2;98;000607;1
1999;000035;01;2.62X9.19;25/02/1999;1237;4;98;000608;1
1999;000035;01;3.53X40.87;25/02/1999;1238;2;98;000609;1
1999;000035;01;3.53X148.82;25/02/1999;1239;1;98;000610;1
1999;000035;01;2.62X15.54;25/02/1999;1240;1;98;000611;1
1999;000035;01;1901-66-95-13;25/02/1999;1350;1;98;000612;1
1999;000035;01;4900-CINTA-FRENO;25/02/1999;1625;12;98;000613;1
1999;000035;01;4900-16090;25/02/1999;1635;8;98;000614;1
1999;000035;01;4900-76016;25/02/1999;1636;8;98;000615;1
1999;000035;01;1872-8;25/02/1999;1636;8;98;000616;1
1999;000035;01;1871-8;25/02/1999;1637;8;98;000617;1
1999;000063;01;4900-8109;03/03/1999;1101;1;98;000618;1
1999;000063;01;4202-10X100;03/03/1999;1102;2;98;000619;1
1999;000063;01;4900-CPLASTICO;03/03/1999;1102;20;98;000620;1
1999;000063;01;17RE22219;03/03/1999;1103;1;98;000621;1
1999;000063;01;639-12-12;03/03/1999;1104;3;98;000622;1
1999;000063;01;771-8-8;03/03/1999;1105;1;98;000623;1
1999;000063;01;4908-549-216-25;03/03/1999;1105;4;98;000624;1
1999;000063;01;CHHG-12-12;03/03/1999;1106;1;98;000625;1
1999;000063;01;4900-TEFLON;03/03/1999;1106;1;98;000626;1
1999;000063;01;22591-06-06;03/03/1999;1107;6;98;000627;1
1999;000063;01;00200-6-6;03/03/1999;1107;6;98;000628;1
1999;000063;01;20592-12-12;03/03/1999;1108;2;98;000629;1
1999;000063;01;3509-06;03/03/1999;1108;6;98;000630;1
1999;000035;02;2.62X20.29;04/03/1999;0840;2;98;000632;1
1999;000079;01;4902-VIROLA;04/03/1999;0945;1;98;000633;1
1999;000080;01;4J0522;05/03/1999;1310;4;98;000634;1
1999;000070;01;4900-COM;17/02/1999;0852;1;98;000650;1
1999;000082;01;4901-LAM/24;04/03/1999;0937;2;98;000655;1
1999;000063;02;1R0746;08/03/1999;0926;1;98;000656;1
1999;000084;01;BB-1120;08/03/1999;1346;1;98;000657;1
1999;000084;01;5029-100;08/03/1999;1346;4;98;000658;1
1999;000084;01;2.62X82.22;08/03/1999;1347;1;98;000659;1
1999;000063;01;2.62X18.72;05/03/1999;1832;1;98;000660;1
1999;000063;01;5.33X94.62;05/03/1999;1838;1;98;000661;1
1999;000063;01;2.62X23.47;08/03/1999;1839;1;98;000662;1
1999;000063;01;5.33X56.52;08/03/1999;1839;1;98;000663;1
1999;000063;01;4900-CPLASTICO;08/03/1999;1840;10;98;000664;1
1999;000063;02;4791-L8210;05/03/1999;1844;1;98;000665;1
1999;000063;02;4791-L8180;05/03/1999;1845;1;98;000666;1
1999;000063;02;4791-L4740;05/03/1999;1845;2;98;000667;1
1999;000063;02;4791-L2135;05/03/1999;1846;2;98;000668;1
1999;000063;02;4791-L1210;05/03/1999;1849;1;98;000669;1
1999;000063;02;4791-L9652;05/03/1999;1849;1;98;000670;1
1999;000063;02;4791-L9685;05/03/1999;1850;1;98;000671;1
1999;000063;02;4791-L5462;05/03/1999;1850;1;98;000672;1
1999;000063;02;4791-L6531;05/03/1999;1850;1;98;000673;1
1999;000063;02;4791-L6590;05/03/1999;1850;1;98;000674;1
1999;000063;02;4791-L9675;05/03/1999;1851;1;98;000675;1
1999;000063;02;PORTES;05/03/1999;1851;1;98;000676;1
1999;000063;02;07201105-0;05/03/1999;1852;1;98;000677;1
1999;000063;02;4900-404;05/03/1999;1852;4;98;000678;1
1999;000088;01;2.62X21.89;10/03/1999;0906;2;98;000679;1
1999;000088;01;1.78X47.35;10/03/1999;0907;3;98;000680;1
1999;000088;01;1.78X7.65;10/03/1999;0908;1;98;000681;1
1999;000088;01;5.33X31.12;10/03/1999;0908;1;98;000682;1
1999;000088;01;2.62X28.24;10/03/1999;0909;2;98;000683;1
1999;000088;01;1.78X41.00;10/03/1999;0909;1;98;000684;1
1999;000088;01;1.78X44.17;10/03/1999;0910;1;98;000685;1
1999;000096;01;14826;15/03/1999;1028;1;98;000686;1
1999;000096;01;17639;15/03/1999;1028;1;98;000687;1
1999;000096;01;65000;15/03/1999;1028;1;98;000688;1
1999;000063;01;4900-LANZA;09/03/1999;1244;1;98;000689;1
1999;000063;01;4900-LL-3/4;09/03/1999;1253;1;98;000690;1
1999;000085;01;5V4734;09/03/1999;1601;1;98;000691;1
1999;000085;01;3V2783;10/03/1999;1601;1;98;000692;1
1999;000085;01;5V4732;10/03/1999;1602;1;98;000693;1
1999;000064;02;9T8676;10/03/1999;1605;1;98;000694;1
1999;000064;02;7K9206;10/03/1999;1605;2;98;000695;1
1999;000064;02;1V8242;11/03/1999;1607;4;98;000697;1
1999;000064;02;6P9771;10/03/1999;1608;1;98;000698;1
1999;000085;01;4J0522;11/03/1999;1720;2;98;000699;1
1999;000085;01;3.53X40.87;11/03/1999;1720;2;98;000700;1
1999;000085;01;4900-38095;11/03/1999;1722;2;98;000702;1
1999;000085;01;4900-GOMA;13/03/1999;1729;6;98;000704;1
1999;000097;01;3.53X31.34;15/03/1999;1853;2;98;000705;1
1999;000097;01;4900-3511-06;15/03/1999;1854;1;98;000706;1
1999;000075;01;4900-T;11/03/1999;1001;4;98;000707;1
1999;000075;01;4900-TU;11/03/1999;1001;4;98;000708;1
1999;000075;01;4900-TACOS;11/03/1999;1001;4;98;000709;1
1999;000075;01;3.53X31.34;11/03/1999;1002;4;98;000710;1
1999;000075;01;4900-CPLASTICO;10/03/1999;1003;10;98;000711;1
1999;000075;01;1871-16;11/03/1999;1005;16;98;000712;1
1999;000075;01;4204-7/16X38;11/03/1999;1005;2;98;000713;1
1999;000075;01;4203-1/2;11/03/1999;1006;17;98;000714;1
1999;000075;01;4204-1/2X40;11/03/1999;1008;14;98;000715;1
1999;000075;01;1871-14;11/03/1999;1008;24;98;000716;1
1999;000075;01;1872-14;11/03/1999;1009;14;98;000717;1
1999;000091;01;4900-ZAPA;12/03/1999;1042;1;98;000718;1
1999;000013;01;4900-47007;19/03/1999;0841;8;98;000719;1
1999;000085;03;4901-MV;22/03/1999;1634;1;98;000720;1
1999;000085;02;4901-CAA;22/03/1999;1635;1;98;000721;1
1999;000085;02;4901-VAL;22/03/1999;1635;1;98;000722;1
1999;000085;02;4901-OB;22/03/1999;1636;2;98;000723;1
1999;000085;02;4901-BOC;22/03/1999;1636;1;98;000724;1
1999;000095;01;601929;15/03/1999;1016;1;98;000725;1
1999;000095;01;3.53X69.44;15/03/1999;1031;3;98;000726;1
1999;000095;01;3.53X47.22;15/03/1999;1032;2;98;000727;1
1999;000006;03;2S4078;25/03/1999;1312;4;98;000728;1
1999;000006;06;6V5142;25/03/1999;1628;1;98;000729;1
1999;000107;02;704-G-20-20;26/03/1999;0845;1;98;000730;1
1999;000107;02;700-16-20;26/03/1999;0846;1;98;000731;1
1999;000077;01;14826;26/03/1999;1129;1;98;000732;1
1999;000077;01;27175;26/03/1999;1129;1;98;000733;1
1999;000077;01;28390;26/03/1999;1129;4;98;000734;1
1999;000077;01;31138;26/03/1999;1130;4;98;000735;1
1999;000077;01;36472;26/03/1999;1130;1;98;000736;1
1999;000077;01;36519N;26/03/1999;1130;1;98;000737;1
1999;000077;01;43865N;26/03/1999;1131;1;98;000738;1
1999;000077;01;65000;26/03/1999;1131;1;98;000739;1
1999;000077;01;65386;26/03/1999;1131;1;98;000740;1
1999;000077;01;40707;26/03/1999;1134;4;98;000741;1
1999;000110;01;8M6561;26/03/1999;1232;1;98;000742;1
1999;000110;01;6V1410;26/03/1999;1313;1;98;000743;1
1999;000110;01;B-41;26/03/1999;1331;1;98;000744;1
1999;000013;01;2000X1000X2;16/03/1999;1543;4;98;000745;1
1999;000013;01;291/C;26/03/1999;1555;8;98;000746;1
1999;000013;01;4900-GOMA;26/03/1999;1556;5;98;000747;1
1999;000013;01;4204-3/16X30;26/03/1999;1602;40;98;000748;1
1999;000013;01;4203-3/16;26/03/1999;1602;40;98;000749;1
1999;000013;01;1872-6;26/03/1999;1603;40;98;000750;1
1999;000013;01;1871-6;26/03/1999;1603;40;98;000751;1
1999;000006;06;6V5142;25/03/1999;1655;1;98;000752;1
1999;000006;06;4J0522;25/03/1999;1655;2;98;000753;1
1999;000006;06;6V4591;25/03/1999;1656;1;98;000754;1
1999;000006;06;1U4835;25/03/1999;1704;1;98;000755;1
1999;000006;06;1P3704;25/03/1999;1704;2;98;000756;1
1999;000006;06;1P3703;25/03/1999;1705;1;98;000757;1
1999;000006;06;4J2506;25/03/1999;1726;1;98;000758;1
1999;000006;06;3.53X44.04;25/03/1999;1726;1;98;000759;1
1999;000006;06;3K0360;25/03/1999;1727;1;98;000760;1
1999;000006;06;1P3705;25/03/1999;1727;3;98;000761;1
1999;000006;06;4204-5/8X45;25/03/1999;1728;4;98;000762;1
1999;000006;06;1871-14;25/03/1999;1731;4;98;000763;1
1999;000006;06;1872-14;25/03/1999;1731;4;98;000764;1
1999;000006;06;3.53X15.47;25/03/1999;1732;2;98;000765;1
1999;000006;07;1P3704;25/03/1999;1736;5;98;000768;1
1999;000006;07;3.53X24.99;25/03/1999;1736;4;98;000769;1
1999;000006;03;1872-16;26/03/1999;1742;4;98;000772;1
1999;000006;03;1871-16;16/03/1999;1742;4;98;000773;1
1999;000006;03;5P1076;26/03/1999;1748;20;98;000775;1
1999;000006;03;PORTES;26/03/1999;1749;2;98;000776;1
1999;000006;03;8S4734;26/03/1999;1100;4;98;000777;1
1999;000006;03;1214043;26/03/1999;1100;3;98;000778;1
1999;000006;03;1D4630;26/03/1999;1101;16;98;000779;1
1999;000104;02;6V6389;29/03/1999;1714;1;98;000781;1
1999;000104;02;8N0875;29/03/1999;1714;4;98;000782;1
1999;000104;02;5S6452;29/03/1999;1714;4;98;000783;1
1999;000104;02;2P1262;29/03/1999;1715;8;98;000784;1
1999;000104;02;2M7876;29/03/1999;1715;8;98;000785;1
1999;000104;02;7S3206;29/06/1999;1716;4;98;000786;1
1999;000044;01;4900-REP;10/02/1999;0936;1;98;000787;1
1999;000044;01;9401.083.458;21/03/1999;0937;6;98;000788;1
1999;000044;01;1418.522.055;10/03/1999;0937;6;98;000789;1
1999;000044;01;1417.010.001;10/03/1999;0937;1;98;000790;1
1999;000044;01;2433.314.042;10/03/1999;0938;1;98;000791;1
1999;000098;02;4900-DITER;26/03/1999;0939;1;98;000792;1
1999;000113;01;4905-6202;31/03/1999;1255;2;98;000793;1
1999;000104;02;8M5010;31/03/1999;1629;1;98;000794;1
1999;000104;02;5P7084;31/03/1999;1653;1;98;000795;1
1999;000104;02;LIQUIDO FRENOS;05/04/1999;1017;1;98;000796;1
1999;000107;02;4900-DITR;31/03/1999;0800;1;98;000797;1
1999;000106;02;8921085;23/03/1999;0942;1;98;000798;1
1999;000106;02;8921086;23/03/1999;0942;1;98;000799;1
1999;000106;02;5117231;23/03/1999;0942;1;98;000800;1
1999;000006;06;8J1898;22/03/1999;0949;30;98;000801;1
1999;000006;06;1U0470;22/03/1999;0950;20;98;000802;1
1999;000006;06;1U0471;23/03/1999;0951;20;98;000803;1
1999;000076;01;4900-RESI;25/03/1999;1042;1;98;000804;1
1999;000102;01;2000X1000X3;19/03/1999;1136;1,7;98;000805;1
1999;000102;01;4900-REJA;19/03/1999;1137;2;98;000806;1
1999;000102;01;4202-12X80;19/03/1999;1137;8;98;000807;1
1999;000109;01;4900-CON;26/03/1999;1207;1;98;000808;1
1999;000109;01;4900-SELE;26/03/1999;1207;1;98;000809;1
1999;000109;01;4900-BLO;26/03/1999;1209;1;98;000810;1
1999;000090;01;338032;15/03/1999;1222;4;98;000811;1
1999;000090;01;338072;15/03/1999;1223;2;98;000812;1
1999;000090;01;338083;15/03/1999;1223;2;98;000813;1
1999;000090;01;216023;15/03/1999;1223;2;98;000814;1
1999;000090;01;4903-6817;15/03/1999;1224;1;98;000815;1
1999;000120;01;4901-RLXB;05/04/1999;2100;2;98;000816;1
1999;000120;01;4901-LAM/24;05/04/1999;2100;2;98;000817;1
1999;000120;01;4901-LAM/H3;05/04/1999;2100;1;98;000818;1
1999;000120;01;4901-LAM/EU;05/04/1999;2100;1;98;000819;1
1999;000120;01;4901-T;05/04/1999;2100;8;98;000820;1
1999;000104;02;7N2871;09/04/1999;1722;1;98;000822;1
1999;000104;02;7N2874;09/04/1999;1723;1;98;000823;1
1999;000104;02;8N9733;09/04/1999;1723;1;98;000824;1
1999;000104;02;7N2872;09/04/1999;1724;1;98;000825;1
1999;000125;01;5S6795;09/04/1999;0835;2;98;000826;1
1999;000125;01;3T9562;09/04/1999;0836;2;98;000827;1
1999;000125;01;2S8959;09/04/1999;0837;6;98;000828;1
1999;000125;01;7S3206;09/04/1999;0837;6;98;000829;1
1999;000125;01;5B3718;09/04/1999;0838;6;98;000830;1
1999;000125;01;6F1069;09/04/1999;0839;6;98;000831;1
1999;000125;01;1P3704;10/04/1999;0901;4;98;000835;1
1999;000104;02;4908-64-67;12/04/1999;1327;2;98;000836;1
1999;000104;02;1062-50X65;12/04/1999;1327;0,15;98;000837;1
1999;000131;01;1P2299;15/04/1999;1220;1;98;000838;1
1999;000132;01;3.53X24.99;15/04/1999;1043;2;98;000839;1
1999;000132;01;4M0189;15/04/1999;1044;2;98;000840;1
1999;000132;01;8M5007;15/04/1999;1044;2;98;000841;1
1999;000132;01;2K8257;15/04/1999;1044;1;98;000842;1
1999;000132;01;8M4986;15/04/1999;1045;1;98;000843;1
1999;000132;01;8M4987;15/04/1999;1045;1;98;000844;1
1999;000132;01;8M5254;15/04/1999;1045;2;98;000845;1
1999;000132;01;8M5661;15/04/1999;1046;2;98;000846;1
1999;000132;01;9M9729;15/04/1999;1046;1;98;000847;1
1999;000132;01;5S6622;15/04/1999;1047;1;98;000848;1
1999;000132;01;3.53X34.52;15/04/1999;1049;2;98;000849;1
1999;000124;01;3D2824;15/04/1999;1050;5;98;000850;1
1999;000124;01;1P3705;15/04/1999;1051;1;98;000851;1
1999;000124;01;3H1461;15/04/1999;1051;2;98;000852;1
1999;000124;01;5H2767;15/04/1999;1051;1;98;000853;1
1999;000124;01;6F5559;15/04/1999;1051;1;98;000854;1
1999;000124;01;4F8946;15/04/1999;1052;1;98;000855;1
1999;000124;01;4T3132;15/04/1999;1052;1;98;000856;1
1999;000131;01;8S5575;15/04/1999;1113;1;98;000857;1
1999;000131;01;4S7756;15/04/1999;1121;2;98;000858;1
1999;000131;01;6J2419;15/04/1999;1121;2;98;000859;1
1999;000132;02;7K9205;16/04/1999;1627;2;98;000860;1
1999;000132;02;7K0952;16/04/1999;1627;1;98;000861;1
1999;000130;01;2W8002;13/04/1999;1336;1;98;000862;1
1999;000130;01;2P6132;13/04/1999;1337;1;98;000863;1
1999;000131;01;4205-9/16X60;19/04/1999;1536;5;98;000864;1
1999;000131;01;4206-9/16;19/04/1999;1536;8;98;000865;1
1999;000131;01;4K7038;19/04/1999;1543;3;98;000866;1
1999;000131;01;4203-3/8;19/04/1999;1547;2;98;000867;1
1999;000124;01;1P3704;10/04/1999;1000;2;98;000868;1
1999;000124;01;5P8285;10/04/1999;1001;56;98;000869;1
1999;000124;01;6V5736;19/04/1999;1001;2;98;000870;1
1999;000131;01;5S9058;20/04/1999;1036;1;98;000871;1
1999;000131;01;4900-24111;14/04/1999;1042;1;98;000872;1
1999;000044;01;EOTA-6571-C;20/04/1999;1359;6;98;000873;1
1999;000141;01;88218;20/04/1999;1650;2;98;000874;1
1999;000141;01;93499;20/04/1999;1651;2;98;000875;1
1999;000141;01;83172;20/04/1999;1651;2;98;000876;1
1999;000141;01;81137;20/04/1999;1652;1;98;000877;1
1999;000141;01;93548;20/04/1999;1652;2;98;000878;1
1999;000141;01;76975;20/04/1999;1653;1;98;000879;1
1999;000141;01;93550;20/04/1999;1653;1;98;000880;1
1999;000118;02;8P5604;21/04/1999;0936;1;98;000881;1
1999;000118;02;8P5605;21/04/1999;0937;1;98;000882;1
1999;000118;02;900401;21/04/1999;0938;2;98;000883;1
1999;000103;02;4900-RO-DE;21/04/1999;1034;1;98;000884;1
1999;000103;02;4900-RO-IZ;21/04/1999;1035;1;98;000885;1
1999;000103;02;4900-PALIER;21/04/1999;1035;1;98;000886;1
1999;000044;01;GASOLINA;19/04/1999;1043;1;98;000887;1
1999;000044;01;CORCHO-3;21/04/1999;1047;0,2;98;000888;1
1999;000129;01;4909-80X30;16/04/1999;1219;20;98;000889;1
1999;000129;01;4204-5/8X45;16/04/1999;1225;2;98;000890;1
1999;000129;01;4203-5/8;16/04/1999;1226;2;98;000891;1
1999;000129;01;1872-14;16/04/1999;1229;2;98;000892;1
1999;000140;01;36519N;21/04/1999;1711;1;98;000893;1
1999;000140;01;65000;21/04/1999;1711;1;98;000894;1
1999;000140;01;14826;21/04/1999;1711;1;98;000895;1
1999;000044;01;CARTON-0.8;21/04/1999;1746;0,65;98;000896;1
1999;000044;01;3.53X21.82;21/04/1999;1750;2;98;000897;1
1999;000044;01;3.53X25.80;21/04/1999;1750;2;98;000898;1
1999;000044;01;2.62X82.22;21/04/1999;1751;1;98;000899;1
1999;000044;01;2.62X47.29;21/04/1999;1751;1;98;000900;1
1999;000044;01;2.62X13.94;21/04/1999;1751;1;98;000901;1
1999;000044;01;4905-6206;21/04/1999;1752;1;98;000902;1
1999;000044;01;CORCHO-3;22/04/1999;0900;0,4;98;000903;1
1999;000104;02;4900-RC;30/03/1999;0951;1;98;000904;1
1999;000118;02;5M7701;22/04/1999;1049;1;98;000905;1
1999;000124;01;5P8285;22/04/1999;1556;55;98;000906;1
1999;000124;01;5P8285;22/04/1999;1557;83;98;000907;1
1999;000124;01;1P3704;22/04/1999;1557;6;98;000908;1
1999;000124;01;1P3704;22/04/1999;1605;4;98;000909;1
1999;000124;01;PORTES;22/04/1999;1614;1;98;000910;1
1999;000124;01;4900-CPLASTICO;22/04/1999;1640;25;98;000911;1
1999;000124;01;725-12-12;22/04/1999;1800;4;98;000912;1
1999;000124;01;4900-CPLASTICO;22/04/1999;1859;5;98;000913;1
1999;000044;01;4905-6303;23/04/1999;1637;1;98;000914;1
1999;000044;01;2.62X55.25;23/04/1999;1638;2;98;000915;1
1999;000044;01;2.62X37.77;23/04/1999;1638;2;98;000916;1
1999;000142;01;5S2106;23/04/1999;1646;1;98;000917;1
1999;000142;01;8S1606;23/04/1999;1647;1;98;000918;1
1999;000142;01;4908-60X80;23/04/1999;1647;6;98;000919;1
1999;000142;01;7N0944;23/04/1999;1647;1;98;000920;1
1999;000142;01;4905-6307;23/04/1999;1648;1;98;000921;1
1999;000142;01;4905-6207;23/04/1999;1649;1;98;000922;1
1999;000142;01;5.33X78.74;23/04/1999;1649;1;98;000923;1
1999;000142;01;5.33X88.27;23/04/1999;1649;1;98;000924;1
1999;000142;01;5P1260;23/04/1999;1650;25;98;000925;1
1999;000142;01;4900-TAPON;23/04/1999;1653;1;98;000926;1
1999;000142;01;1214043;23/04/1999;1720;100;98;000927;1
1999;000145;01;26428;27/04/1999;1215;1;98;000928;1
1999;000145;01;14826;27/04/1999;1215;1;98;000929;1
1999;000145;01;17639;27/04/1999;1215;1;98;000930;1
1999;000145;01;65000;27/04/1999;1215;1;98;000931;1
1999;000145;01;65387;27/04/1999;1216;2;98;000932;1
1999;000128;01;1000X1000X12;13/04/1999;1537;1;98;000933;1
1999;000133;01;5029-HF-3.25;13/04/1999;1544;14;98;000934;1
1999;000124;02;8G3347;26/04/1999;1645;2;98;000935;1
1999;000124;02;8G3345;26/04/1999;1646;2;98;000936;1
1999;000124;02;7V7928;26/04/1999;1646;4;98;000937;1
1999;000124;02;8G3345;26/04/1999;1647;2;98;000938;1
1999;000118;02;8P5605;23/04/1999;1655;1;98;000939;1
1999;000118;02;3P3403;23/04/1999;1655;1;98;000940;1
1999;000148;05;4T3134;26/03/1999;0944;2;98;000941;1
1999;000148;05;3.53X69.44;26/03/1999;0945;1;98;000942;1
1999;000148;07;1W4369;09/04/1999;0946;1;98;000943;1
1999;000148;08;2P9670;26/03/1999;0947;8;98;000944;1
1999;000148;08;2S5925;30/03/1999;0948;1;98;000945;1
1999;000144;01;2.62X13.94;26/04/1999;1355;5;98;000946;1
1999;000044;01;4735-23440/1;29/04/1999;1403;1;98;000947;1
1999;000118;03;4J0522;27/04/1999;1319;2;98;000948;1
1999;000118;03;1P3705;27/04/1999;1320;2;98;000949;1
1999;000118;03;1P3706;27/04/1999;1320;1;98;000950;1
1999;000118;03;1P3702;27/04/1999;1320;4;98;000951;1
1999;000118;03;4J0522;28/04/1999;1321;1;98;000952;1
1999;000118;03;1P3703;28/04/1999;1323;1;98;000953;1
1999;000118;03;4J5140;28/04/1999;1323;1;98;000954;1
1999;000118;03;3.53X9.12;28/04/1999;1323;2;98;000955;1
1999;000118;03;3.53X13.87;28/04/1999;1324;1;98;000956;1
1999;000118;03;3.53X25.80;28/04/1999;1325;1;98;000957;1
1999;000118;03;4J5267;28/04/1999;1326;1;98;000958;1
1999;000118;03;1.78X10.82;28/04/1999;1326;1;98;000959;1
1999;000118;03;3.53X31.34;28/04/1999;1326;1;98;000960;1
1999;000118;03;1.78X15.60;28/04/1999;1327;2;98;000961;1
1999;000118;03;4J5267;28/04/1999;1327;2;98;000962;1
1999;000118;03;1.78X20.35;28/04/1999;1328;1;98;000963;1
1999;000118;03;3J1907;28/04/1999;1329;2;98;000964;1
1999;000118;03;4J0520;30/04/1999;1330;2;98;000965;1
1999;000118;03;4J5267;30/04/1999;1330;2;98;000966;1
1999;000118;03;3.53X37.69;30/04/1999;1331;2;98;000967;1
1999;000118;02;1871-16;26/04/1999;1332;3;98;000968;1
1999;000044;01;83982123;29/04/1999;1650;1;98;000969;1
1999;000044;01;83958129;29/04/1999;1651;1;98;000970;1
1999;000044;01;8399328;29/04/1999;1652;1;98;000971;1
1999;000044;01;83996326;29/04/1999;1652;1;98;000972;1
1999;000044;01;83958057;29/04/1999;1652;1;98;000973;1
1999;000044;01;87800842;29/04/1999;1653;2;98;000974;1
1999;000044;01;83996326;29/04/1999;1653;1;98;000975;1
1999;000044;01;89672301;29/04/1999;1653;1;98;000976;1
1999;000044;01;GASOLINA;29/04/1999;1654;1;98;000977;1
1999;000044;01;4900-G;30/04/1999;1700;1;98;000978;1
1999;000044;01;4900-A;19/04/1999;1714;1;98;000979;1
1999;000044;01;4900-B;19/04/1999;1714;1;98;000980;1
1999;000044;01;4900-C;19/04/1999;1714;1;98;000981;1
1999;000044;01;4900-D;19/04/1999;1715;1;98;000982;1
1999;000044;01;4900-E;19/04/1999;1715;1;98;000983;1
