NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;4738-IA6064;FILTRO AIRE;29/10/2010;12;000384;1;1;20;;;;6,56;00030;N
01;01;09DISPA12;TUBERIA TEKALAN 10 X 12;29/10/2010;11;001297;50;50;15;01;18;4;2,186;00005;N
01;01;09FDM12-1/2;INSTANTANEO MICRO RECTO;29/10/2010;11;001297;5;5;15;01;18;4;4,4;00010;N
01;01;09FCG12-1/4;RACOR EN CODO MICRO 12 X 1/4;29/10/2010;11;001297;5;5;15;01;18;4;6,89;00015;N
01;01;09FCG12-1/2;RACOR EN CODA MICRO 12 X 1/2;29/10/2010;11;001297;5;5;15;01;18;4;7,96;00020;N
01;01;09FTI12;INSTANTANEO T 12;29/10/2010;11;001297;3;3;15;01;18;4;9,14;00025;N
01;01;09FDM12-3/8;INSTANTANEO MICRO RECTO;29/10/2010;11;001297;3;3;15;01;18;4;4,03;00030;N
01;01;4795-8PK1528;CORREA PLANA WA 250;29/10/2010;11;001298;1;1;0;01;18;4;74,82;00005;N
01;01;09NRA4F/4;ENCHUFE RAPIDO ROSCA HEMBRA 1/4;29/10/2010;12;000385;1;1;20;;;;8,74;00005;N
01;01;9900-12;CASQUILLO R9 3/4;29/10/2010;11;001299;2;2;15;01;18;4;4,7;00005;N
01;01;4270-12;MANGUERA 4SH 3/4;29/10/2010;11;001299;1,17;1,17;15;01;18;4;27,65;00010;N
01;01;22413-12-12;ESPIGA RECTA T.L. ORFS 3/4;29/10/2010;11;001299;1;1;15;01;18;4;6,68;00015;N
01;01;22493-12-12;ESPIGA 90º T.L. ORFS 3/4;29/10/2010;11;001299;1;1;15;01;18;4;8,47;00020;N
01;01;4738-S7500R;FILTRO  ACEITE SPIN SOFIMA;29/10/2010;12;000386;-1;-1;20;;;;7,81;00005;N
01;01;4738-IA6064;FILTRO AIRE;29/10/2010;12;000386;-1;-1;20;;;;6,56;00010;N
01;01;4738-S8002RH;FILTRO HIDRAULICO;29/10/2010;12;000387;1;1;20;;;;10,25;00005;N
01;01;4738-IA6029;FILTRO AIRE;29/10/2010;12;000387;1;1;20;;;;17,31;00010;N
01;01;215205004;ACEITE VESTA AS-A / BOMBONA 5;29/10/2010;12;000387;2;2;20;;;;23,5;00015;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;29/10/2010;11;001300;25;25;15;01;18;4;3,74;00005;N
01;01;4738-IS7575D;FILTRO  DESOLEADOR SP;02/11/2010;12;000388;-1;-1;20;;;;37,72;00005;N
01;01;4738-IS7520;FILTRO DESOLEADOR;02/11/2010;12;000388;1;1;20;;;;49,5;00010;N
01;01;1.78X29.87;TORICA NITRILO;02/11/2010;12;000389;10;10;20;;;;1;00005;N
01;01;11110-04-12;MACHO METRICO S.LIGERA 1/4;02/11/2010;11;001301;1;1;20;01;18;4;1,75;00005;N
01;01;697-12-12;ARANDELA METAL GOMA 3/4;02/11/2010;11;001301;1;1;20;01;18;4;0,38;00010;N
01;01;4908-8-12;ABRAZADERA ZEBRA 7.5 MM  8X12;02/11/2010;11;001301;2;2;20;01;18;4;0,8;00015;N
01;01;684-08-08;ADAPTADOR MACHO ORIENTASBLE BSP;02/11/2010;12;000390;1;1;20;;;;9,16;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;02/11/2010;12;000391;2;2;0;;;;0,82;00005;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;02/11/2010;12;000391;1;1;0;;;;1,46;00010;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;02/11/2010;12;000391;1;1;0;;;;2,55;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;02/11/2010;12;000391;1,05;1,05;0;;;;8,35;00020;N
01;02;CA0134125;SOLENOIDE;02/11/2010;14;000136;1;1;0;01;18;4;229,81;00005;N
01;02;YM123907-55801;FILTRO DECANTADOR GASOIL;02/11/2010;14;000136;1;1;20;01;18;4;21,26;00010;N
01;02;YM120324-55760;FILTRO GASOIL;02/11/2010;14;000136;1;1;20;01;18;4;25,39;00015;N
01;01;3511-05;MANGUERA R2AT 5/16;02/10/2010;12;000393;1,75;1,75;15;;;;7,35;00005;N
01;01;3300-05;CASQUILLO R1AT 5/16;02/10/2010;12;000393;2;2;15;;;;1,06;00010;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;02/10/2010;12;000393;1;1;15;;;;2,77;00015;N
01;01;20541-06-06;ESPIGA 45º T.L. BSP 3/8;02/10/2010;12;000393;1;1;15;;;;4,81;00020;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;02/11/2010;11;001303;25;25;20;01;18;4;2,55;00005;N
01;01;3000-145;CASQUILLO CAMPANA;03/11/2010;11;001304;2;2;0;01;18;4;0,17;00005;N
01;01;6200-06;MANGUERA DE GAS-OIL;03/11/2010;11;001304;0,65;0,65;0;01;18;4;2,15;00010;N
01;01;4900;REC ESPIGAS;03/11/2010;11;001304;1;1;0;01;18;4;3;00015;N
01;01;4738-BF7633;FILTRO GAS-OIL      1R0750;03/11/2010;11;001305;2;2;15;01;18;4;9,06;00005;N
01;01;4903-096;BATERIA 70 AH +D;03/10/2010;12;000394;1;1;0;;;;46,35;00005;N
01;01;4738-PA2475;FILTRO AIRE;03/10/2010;13;000267;1;1;20;01;18;4;35,22;00005;N
01;01;4738-PA2814;FILTRO AIRE;03/10/2010;13;000267;1;1;20;01;18;4;29,5;00010;N
01;01;4903-086;BATERIA 75 AH +I;03/11/2010;11;001307;1;1;20;01;18;4;82,05;00005;N
01;01;4943-J914923;VARILLA DE NIVEL DE MOTOR 621C;03/11/2010;11;001308;1;1;0;01;18;4;75,6;00005;N
01;01;4945-154;FABR. DE 2 ROSCAS Y 2 TUERCAS 12 HILOS 40.5X4;03/11/2010;11;001309;1;1;15;01;18;4;119;00005;N
01;01;RP343G16;ACEITE HIDRAULICO EP 68 (20 L.);03/11/2010;11;001310;1;1;15;01;18;4;41,145;00005;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;03/11/2010;11;001310;20;20;15;01;18;4;3,1;00010;N
01;01;2230-08;MANGUERA R1AT 1/2;03/10/2010;12;000395;3;3;15;;;;7,69;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;03/10/2010;12;000395;2;2;15;;;;1,26;00010;N
01;01;20591-08-08;ESPIGA 90º T.L. BSP 1/2;03/10/2010;12;000395;1;1;15;;;;3,46;00015;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;03/10/2010;12;000395;1;1;15;;;;1,97;00020;N
01;01;639-08-08;ADAPTADOR MACHO-MACHO 1/2;03/10/2010;12;000395;1;1;15;;;;1,83;00025;N
01;01;3511-05;MANGUERA R2AT 5/16;03/11/2010;12;000396;2,3;2,3;15;;;;7,59;00005;N
01;01;3300-05;CASQUILLO R1AT 5/16;03/11/2010;12;000396;2;2;15;;;;0,69;00010;N
01;01;21513-05-18;ESPIGA RECTA T.L S.LIGERA 5/16;03/11/2010;12;000396;1;1;15;;;;1,62;00015;N
01;01;21593-05-18;ESPIGA 90º T.L S.LIGERA 5/16;03/11/2010;12;000396;1;1;15;;;;3,47;00020;N
01;01;4903-1106;DESCONECTADOR BATERIA;15/10/2010;11;001311;1;1;0;01;18;4;27,04;00005;N
01;01;4903-0390242300;MOTOR LIMPIAPARABRISAS 4928-11039527;15/10/2010;11;001311;1;1;0;01;18;4;87,36;00010;N
01;01;4903-3526;BASE PORTARELEX 9 PATILLAS;15/10/2010;11;001311;14;14;0;01;18;4;1,11;00015;N
01;01;4903-0471040;FUSIBLE JAPONES MACHO 40A;15/10/2010;11;001311;2;2;0;01;18;4;1,9;00020;N
01;01;4903-84035;PORTA RELES 9 CONEXIONES;28/10/2010;11;001312;5;5;0;01;18;4;1,11;00005;N
01;01;4903-RLPA52-12;RELE 12V-40A/15A;28/10/2010;11;001312;12;12;0;01;18;4;1,47;00010;N
01;01;THG-06-06;TAPON HEMBRA;03/11/2010;11;001313;8;8;15;01;18;4;1,56;00005;N
01;01;TMG-06-06;TAPON MACHO 3/8;03/11/2010;11;001313;8;8;15;01;18;4;1,1;00010;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;03/11/2010;11;001313;8;8;15;01;18;4;0,28;00015;N
01;01;4929-HF7569;FILTRO HIDRAULICO;04/11/2010;11;001314;1;1;20;01;18;4;16,58;00005;N
01;01;4929-LF3483;FILTRO ACEITE;04/11/2010;11;001314;1;1;20;01;18;4;20,79;00010;N
01;01;4738-S8042RH;FILTRO ACEITE;04/11/2010;11;001314;2;2;20;01;18;4;16,8;00015;N
01;01;638-04-06;ADAPTADOR MACHO-MACHO 1/4-3/8;04/10/2010;12;000397;1;1;0;;;;1,25;00005;N
01;01;662-04-04;HEMBRA FIJA DOBLE RECTA;04/10/2010;12;000397;1;1;0;;;;1,54;00010;N
01;01;4903-82201;LAMPARA 12V 21W 5W;04/11/2010;11;001315;10;10;15;01;18;4;0,57;00005;N
01;01;3511-06;MANGUERA R2AT 3/8;04/11/2010;11;001316;0,8;0,8;20;01;18;4;8,44;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;04/11/2010;11;001316;2;2;20;01;18;4;0,85;00010;N
01;01;21613-06-20;ESPIGA RECTA T.L. S.PESADA 3/8;04/11/2010;11;001316;1;1;20;01;18;4;1,96;00015;N
01;01;11210-06-20;MACHO METRICO S.PESADA 3/8;04/11/2010;11;001316;1;1;20;01;18;4;2,02;00020;N
01;01;4903-APEM1;INTERRUPTOR;28/10/2010;11;001312;1;1;0;01;18;4;8,43;00015;N
01;01;4907-MAX/40;MAXIFUSIBLE 40 AMP;28/10/2010;11;001312;2;2;0;01;18;4;2,61;00020;N
01;01;4903-84110;PORTAFUSIBLES;28/10/2010;11;001312;2;2;0;01;18;4;5,27;00025;N
01;01;TMG-08-08;TAPON MACHO;04/11/2010;11;001317;1;1;20;01;18;4;1,57;00005;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;04/11/2010;11;001317;1;1;20;01;18;4;0,28;00010;N
01;01;2X8;TORICA NITRILO;04/11/2010;11;001317;2;2;20;01;18;4;0,99;00015;N
01;01;4903-30001;CLAXON HELLA 12V;04/11/2010;11;001318;1;1;20;01;18;4;14,4;00005;N
01;01;4P9386;TUBO INYECTOR;04/11/2010;13;000268;1;1;0;01;18;4;16,85;00010;N
01;01;4P9385;TUBO INYECTOR 966 Nº5;04/11/2010;13;000268;1;1;0;01;18;4;29,32;00015;N
01;01;3.53X253.59;TORICA;04/11/2010;12;000398;1;1;15;;;;8,2;00005;N
01;01;3.53X209.14;TORICA NITRILO                        9M5024;04/11/2010;12;000398;1;1;15;;;;4,7;00010;N
01;02;4929-217638;CORREA BOMBA DE AGUA;05/11/2010;13;000269;1;1;20;01;18;4;44,28;00005;N
01;01;83609-20;SEMI-BRIDAS 6000 PSI;05/11/2010;11;001320;1;1;20;01;18;4;18,14;00005;N
01;01;28611-20-20;BRIDA RECTA 6000 PSI;05/11/2010;11;001320;1;1;20;01;18;4;19,36;00010;N
01;01;3.53X37.69-V;TORICA VITON;05/11/2010;11;001320;1;1;20;01;18;4;5,1;00015;N
01;01;1P3704;RETEN;05/11/2010;11;001320;1;1;20;01;18;4;3,68;00020;N
01;01;1900-20;CASQUILLO 4SH 1.1/4;05/11/2010;11;001320;1;1;20;01;18;4;6,47;00025;N
01;01;4738-BF825;FILTRO GASOIL CAV 296  S7111NC;05/11/2010;11;001321;1;1;20;01;18;4;3,3;00005;N
01;01;4738-BT216;FILTRO ACEITE MOTOR LF 701;05/11/2010;11;001321;1;1;20;01;18;4;9,84;00010;N
01;01;4903-82201;LAMPARA 12V 21W 5W;05/11/2010;11;001322;10;10;15;01;18;4;0,57;00005;N
01;02;20K-60-32250;TORICA BOMBA TRANSLACION;05/11/2010;13;000270;1;1;0;01;18;4;20,33;00005;N
01;02;20G-60-K4230;TORICA BOMBA TRANSLACION;05/11/2010;13;000270;3;3;0;01;18;4;7,22;00010;N
01;02;20G-60-K4220;TORICA BOMBA TANSLACION;05/11/2010;13;000270;2;2;0;01;18;4;13,21;00015;N
01;02;20G-60-K4240;TORICA BOMBA TRANSLACION;05/11/2010;13;000270;2;2;0;01;18;4;14,15;00020;N
01;02;20K-60-32230;TORICA BOMBA TRANSLACION;05/11/2010;13;000270;2;2;0;01;18;4;4,74;00025;N
01;02;20G-60-K5020;TORICA BOMBA TRANSLACION;05/11/2010;13;000270;1;1;0;01;18;4;19,95;00030;N
01;02;99999-99324;ACEITE EJES AX80  (20 L.);05/11/2010;13;000270;1;1;10;01;18;4;76,01;00035;N
01;01;8M4438;TORICA SILICONA 17.12X2.62;05/11/2010;11;001323;2;2;15;01;18;4;2,9;00005;N
01;02;42N-812-1230;DIENTE LATERAL;05/11/2010;14;000137;1;1;0;01;18;4;56,29;00005;N
01;02;42N-812-1220;DIENTE LATERAL;05/11/2010;14;000137;1;1;0;01;18;4;57,65;00010;N
01;01;2230-06;MANGUERA R1AT 3/8;05/11/2010;11;001324;0,25;0,25;20;01;18;4;6,7;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;05/11/2010;11;001324;2;2;20;01;18;4;0,97;00010;N
01;01;11110-06-18;MACHO METRICO S.LIGERA 3/8;05/11/2010;11;001324;1;1;20;01;18;4;2,1;00015;N
01;01;4900;RECUPERAR ESPIGA;05/11/2010;11;001324;1;1;20;01;18;4;3;00020;N
01;02;TR261434-0001;LLAVE CONTACTO;05/11/2010;14;000138;2;2;0;01;18;4;10,01;00005;N
01;02;YM119005-35100;FILTRO AC. MOTOR;05/11/2010;14;000139;1;1;10;01;18;4;17,61;00005;N
01;02;YM119000-55601;FILTRO GASOIL  PASE YM119802-55800;05/11/2010;14;000139;1;1;10;01;18;4;10,52;00010;N
01;01;4738-BF825;FILTRO GASOIL CAV 296  S7111NC;05/11/2010;11;001325;1;1;20;01;18;4;3,3;00005;N
01;01;4738-BT216;FILTRO ACEITE MOTOR LF 701;05/11/2010;11;001325;1;1;20;01;18;4;9,84;00010;N
01;01;4903-096;BATERIA 70 AH +D;10/10/2010;11;001326;1;1;0;01;18;4;46,35;00005;N
01;01;4903-015118;COMPRESOR;05/10/2010;11;001327;1;1;0;01;18;4;185;00005;N
01;02;4795-8PK1655;CORREA;08/11/2010;14;000140;1;1;0;01;18;4;40,35;00005;N
01;02;4795-BX49;CORREA;08/11/2010;14;000140;1;1;0;01;18;4;15,63;00010;N
01;02;99999-99202;ACEITE MOTOR EO15W40 (5 L.)   (SAE10W-30);08/11/2010;14;000140;6;6;10;01;18;4;12,97;00015;N
01;02;6733-51-5142;FILTRO ACEITE;08/11/2010;14;000140;1;1;10;01;18;4;21,65;00020;N
01;01;638-04-08;ADAPTADOR MACHO-MACHO 1/4-1/2;08/11/2010;11;001328;2;2;15;01;18;4;1,9;00005;N
01;01;771-6-6;T H.LOCA LATERAL JIC;08/11/2010;11;001328;1;1;15;01;18;4;5,11;00010;N
01;01;695-06-06;ADAPTADOR MACHO-HEMBRA T.L. BSP-JIC;08/11/2010;11;001328;2;2;15;01;18;4;4,91;00015;N
01;01;725-06-06;TAPON HEMBRA JIC;08/11/2010;11;001328;4;4;15;01;18;4;1,26213;00020;N
01;01;726-06-06;TAPON MACHO JIC;08/11/2010;11;001328;2;2;15;01;18;4;1,1;00025;N
01;01;636-06-06;MACHO FIJO-HEMBRA LOCA BSP;08/11/2010;11;001328;2;2;15;01;18;4;2,11;00030;N
01;01;3300-05;CASQUILLO R1AT 5/16;08/11/2010;11;001328;2;2;15;01;18;4;1,06;00035;N
01;01;22511-05-06;ESPIGA RECTA T.L. JIC 5/16;08/11/2010;11;001328;1;1;15;01;18;4;1,2;00040;N
01;01;22591-05-06;ESPIGA 90º T.L. JIC 5/16;08/11/2010;11;001328;1;1;15;01;18;4;3,6;00045;N
01;01;3511-05;MANGUERA R2AT 5/16;08/11/2010;11;001328;0,26;0,26;15;01;18;4;7,35;00050;N
01;01;3511-04;MANGUERA R2AT 1/4;08/11/2010;11;001328;1,6;1,6;15;01;18;4;6,8;00055;N
01;01;3300-04;CASQUILLO R1AT 1/4;08/11/2010;11;001328;2;2;15;01;18;4;0,61;00060;N
01;01;10510-04-06;ESPIGA RECTA BSP 1/4-3/8;08/11/2010;11;001328;1;1;15;01;18;4;1,72;00065;N
01;01;22591-04-06;ESPIGA 90º T.L. JIC 1/4-3/8;08/11/2010;11;001328;1;1;15;01;18;4;3,6;00070;N
01;01;4903-325;BATERIA 180 +I;08/11/2010;11;001329;1;1;20;01;18;4;165,3;00005;N
01;02;312605731;CRISTAL LATERAL PUERTA IZQUIERDA;08/11/2010;14;000141;1;1;0;01;18;4;238,5;00005;N
01;02;4929-3800318;PISTON+SEGMENTO+ANILLAS;08/11/2010;13;000271;2;2;5;01;18;4;200,64;00005;N
01;02;4929-3800328;CAMISA;08/11/2010;13;000271;2;2;5;01;18;4;140,72;00010;N
01;02;4929-3800343;JUEGO JUNTAS INFERIOR;08/11/2010;13;000271;1;1;5;01;18;4;285,41;00015;N
01;02;4929-3802429;JUEGO SEGMENTOS;08/11/2010;13;000271;4;4;5;01;18;4;52,72;00020;N
01;02;4929-3901969;TAPON DE EXPANSION;08/11/2010;13;000271;1;1;5;01;18;4;2,4;00025;N
01;02;4929-3926048;ANILLO DEL TAPON DE EXPANSION;08/11/2010;13;000271;1;1;5;01;18;4;1,74;00030;N
01;02;4929-3945917;JUEGO CASQUILLOS BANCADA;08/11/2010;13;000271;1;1;5;01;18;4;140,71;00035;N
01;02;4929-3950661;CASQUILLOS BIELA;08/11/2010;13;000271;12;12;5;01;18;4;5,33;00040;N
01;02;4929-3970951;CASQUILLOS PIE BIELA;08/11/2010;13;000271;2;2;5;01;18;4;6,45;00045;N
01;02;4929-4089958;JUEGO JUNTAS SUPERIOR;08/11/2010;13;000271;1;1;5;01;18;4;275,75;00050;N
01;02;4929-4921497;SENSOR;08/11/2010;13;000271;1;1;5;01;18;4;49,4;00055;N
01;02;4929-4987958NX;CULATA COMPLETA;08/11/2010;13;000271;1;1;5;01;18;4;1990,37;00060;N
01;02;07012-50028;RETEN;08/11/2010;14;000143;1;1;10;01;18;4;14,63;00005;N
01;02;6210-21-3421;EJE;08/11/2010;14;000143;1;1;10;01;18;4;197,78;00010;N
01;02;4929-3800318;PISTON+SEGMENTO+ANILLAS;08/11/2010;13;000272;2;2;5;01;18;4;200,64;00005;N
01;02;4929-3800328;CAMISA;08/11/2010;13;000272;2;2;5;01;18;4;140,72;00010;N
01;02;4929-3800343;JUEGO JUNTAS INFERIOR;08/11/2010;13;000272;1;1;5;01;18;4;285,41;00015;N
01;02;4929-3802429;JUEGO SEGMENTOS;08/11/2010;13;000272;4;4;5;01;18;4;52,72;00020;N
01;02;4929-3901969;TAPON DE EXPANSION;08/11/2010;13;000272;1;1;5;01;18;4;2,4;00025;N
01;02;4929-3926048;ANILLO DEL TAPON DE EXPANSION;08/11/2010;13;000272;1;1;5;01;18;4;1,74;00030;N
01;02;4929-3945917;JUEGO CASQUILLOS BANCADA;08/11/2010;13;000272;1;1;5;01;18;4;140,71;00035;N
01;02;4929-3950661;CASQUILLOS BIELA;08/11/2010;13;000272;12;12;5;01;18;4;5,33;00040;N
01;02;4929-3970951;CASQUILLOS PIE BIELA;08/11/2010;13;000272;2;2;5;01;18;4;6,45;00045;N
01;02;4929-4089958;JUEGO JUNTAS SUPERIOR;08/11/2010;13;000272;1;1;5;01;18;4;275,75;00050;N
01;02;4929-4921497;SENSOR;08/11/2010;13;000272;1;1;5;01;18;4;49,4;00055;N
01;02;4929-4987958NX;CULATA COMPLETA;08/11/2010;13;000272;1;1;5;01;18;4;1990,37;00060;N
01;02;4929-4987958NXC;CORE CULATA;08/11/2010;13;000272;1;1;5;01;18;4;217;00065;N
01;02;4929-3948529RX;INYECTOR DE INTERCAMBIO;08/11/2010;13;000273;6;6;5;01;18;4;112,74;00005;N
01;02;4929-3948529RXC;CORE INYECTORES;08/11/2010;13;000273;6;6;5;01;18;4;38;00010;N
01;02;4929-3867043;TORICA;08/11/2010;13;000273;6;6;5;01;18;4;1,1;00015;N
01;01;22413-10-10;ESPIGA RECTA T.L. ORSF 5/8;08/11/2010;12;000399;2;2;15;;;;4,31;00005;N
01;01;3300-10;CASQUILLO R1AT  5/8;08/11/2010;12;000399;3;3;15;;;;1,75;00010;N
01;01;3511-10;MANGUERA R2AT 5/8;08/11/2010;12;000399;0,75;0,75;15;;;;11,98;00015;N
01;01;12413-10-12;ESPIGA RECTA ORFS 5/8;08/11/2010;12;000399;1;1;15;;;;8,1;00020;N
01;01;3300-08;CASQUILLO R1AT 1/2;08/11/2010;12;000399;1;1;15;;;;1,26;00025;N
01;01;12413-08-10;ESPIGA RECTA ORFS 1/2;08/11/2010;12;000399;1;1;15;;;;5,45;00030;N
01;01;1901-18X30X6;RETEN BABSL;08/11/2010;11;001330;3;3;15;01;18;4;4,97;00005;N
01;01;4738-RS4971;FILTRO AIRE;08/11/2010;11;001331;1;1;20;01;18;4;49,3;00005;N
01;01;3.53X42.85;TORICA NITRILO;08/11/2010;12;000400;2;2;20;;;;1,1;00005;N
01;01;4270-20;MANGUERA 4SH 1-1/4;09/11/2010;11;001332;0,75;0,75;15;01;18;4;46,85;00005;N
01;01;1900-20;CASQUILLO 4SH 1.1/4;09/11/2010;11;001332;2;2;15;01;18;4;8,57;00010;N
01;01;28311-20-20;BRIDA RECTA 3000 PSI;09/11/2010;11;001332;1;1;15;01;18;4;20,53;00015;N
01;01;28391-20-20;BRIDA 90º 3000 PSI;09/11/2010;11;001332;1;1;15;01;18;4;29,3;00020;N
01;01;3.53X36.09;TORICA NITRILO;09/11/2010;11;001332;1;1;15;01;18;4;2,46;00025;N
01;01;3.53X46.02;TORICA NITRILO;09/11/2010;11;001332;1;1;15;01;18;4;1,67682;00030;N
01;01;4903-065;BATERIA 60 AH POSITIVO DRCH.;09/11/2010;12;000401;1;1;20;;;;56,18;00005;N
01;01;4928-9842020;ACEITE TRANSMISION L 180 E    20 LT;09/11/2010;11;001333;10;10;20;01;18;4;4,21;00005;N
01;01;4900-05040000000;AFLOJATODO 400 ML;09/11/2010;11;001333;1;1;20;01;18;4;6,6;00010;N
01;01;4900-LIMP.CONTAC;LIMPIADOR DE CONTACTO 300ML;09/11/2010;11;001333;1;1;20;01;18;4;18,58;00020;N
01;01;09PDI6;UNION TUBO MINI;09/11/2010;11;001334;2;2;20;01;18;4;2,15;00005;N
01;01;09PDI8;UNION TUBO MINI;09/11/2010;11;001334;2;2;20;01;18;4;2,46;00010;N
01;02;4928-11039011;PRESOSTATO;09/11/2010;13;000274;1;1;0;01;18;4;96,94;00005;N
01;02;4928-11039193;SENSOR TEMPERATURA;09/11/2010;13;000274;1;1;0;01;18;4;143,81;00010;N
01;02;4928-400160;PISTON GAS;09/11/2010;13;000275;1;1;0;01;18;4;289;00005;N
01;01;4928-1546221;RETEN ARRASTRE BOMBA GASOIL;09/11/2010;13;000276;1;1;0;01;18;4;32,5;00005;N
01;01;4903-086;BATERIA 75 AH +I;09/11/2010;11;001335;1;1;15;01;18;4;82,05;00005;N
01;01;28311-12-12;BRIDA RECTA 3000 PSI;09/11/2010;11;001336;1;1;15;01;18;4;12,8;00005;N
01;01;28391-12-12;BRIDA 90º 3000 PSI;09/11/2010;11;001336;1;1;15;01;18;4;23,96;00010;N
01;01;9900-12;CASQUILLO R9 3/4;09/11/2010;11;001336;2;2;15;01;18;4;2,67;00015;N
01;01;4270-12;MANGUERA 4SH 3/4;09/11/2010;11;001336;0,93;0,93;15;01;18;4;27,65;00020;N
01;01;3.53X32.92;TORICA NITRILO;09/11/2010;11;001336;2;2;15;01;18;4;2,2538;00025;N
01;02;4919-2097211261;SELLO;09/11/2010;14;000146;4;4;0;01;18;4;39,65;00005;N
01;02;4919-21N7012170;CASQUILLO;09/11/2010;14;000146;2;2;0;01;18;4;136,9;00010;N
01;02;4919-21N7033142;BULON;09/11/2010;14;000146;1;1;0;01;18;4;812,8;00015;N
01;02;4919-21N7033161;BULON;09/11/2010;14;000146;1;1;0;01;18;4;771,55;00020;N
01;01;3511-06;MANGUERA R2AT 3/8;09/11/2010;11;001337;10;10;20;01;18;4;8,35;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;09/11/2010;11;001337;2;2;20;01;18;4;0,82;00010;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;09/11/2010;11;001337;1;1;20;01;18;4;1,23;00015;N
01;01;10510-06-06;ESPIGA RECTA BSP 3/8;09/11/2010;11;001337;1;1;20;01;18;4;1,47;00020;N
01;01;3.50X258;TORICA NBR;09/11/2010;12;000402;1;1;15;;;;8,9;00005;N
01;01;4900-ANMET45;ESCOBILLAS;09/11/2010;12;000403;1;1;25;;;;4,38;00005;N
01;01;4900-ANMET51;ESCOBILLAS 51;09/11/2010;12;000403;1;1;25;;;;4,38;00010;N
01;01;901-12-12;TAPON HEMBRA ORFS;10/11/2010;11;001338;1;1;20;01;18;4;8,25;00005;N
01;01;4738-BF1257;FILTRO COMBUSTIBLE;10/11/2010;11;001339;1;1;20;01;18;4;13,65;00005;N
01;01;4738-B163;FILTRO ACEITE MOTOR;10/11/2010;11;001339;1;1;20;01;18;4;6,5;00010;N
01;01;4738-BT8840MPG;FILTR HID SP FV CLARK BDW;10/11/2010;11;001339;1;1;20;01;18;4;38,19;00015;N
01;01;4738-PA2489;FILTRO;10/11/2010;11;001339;1;1;20;01;18;4;18,41;00020;N
01;01;4738-PA1667FN;FILTRO AIRE DP 30;10/11/2010;11;001339;1;1;20;01;18;4;20,04;00025;N
01;01;09DISPA8;TUBERIA TEKALAN 8 X 6;10/11/2010;12;000404;5;5;20;;;;1,33;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;10/11/2010;12;000405;2;2;20;;;;1;00005;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;10/11/2010;12;000405;2;2;20;;;;1,8;00010;N
01;01;2230-06;MANGUERA R1AT 3/8;10/11/2010;11;001340;1,75;1,75;20;01;18;4;7,05;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;10/11/2010;11;001340;4;4;20;01;18;4;0,85;00010;N
01;01;3300-04;CASQUILLO R1AT 1/4;10/11/2010;11;001341;2;2;20;01;18;4;0,91;00005;N
01;01;2230-04;MANGUERA R1AT 1/4;10/11/2010;11;001341;2,3;2,3;20;01;18;4;5,47;00010;N
01;01;21593-04-14;ESPIGA 90º T.L S.LIGERA 1/4;10/11/2010;11;001341;1;1;20;01;18;4;2,91;00015;N
01;01;10510-04-04;ESPIGA RECTA BSP 1/4-1/4;10/11/2010;11;001341;1;1;20;01;18;4;1,57;00020;N
01;01;3511-08;MANGUERA R2AT 1/2;11/11/2010;11;001342;2,15;2,15;15;01;18;4;10,09;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;11/11/2010;11;001342;8;8;15;01;18;4;1;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;11/11/2010;11;001342;8;8;15;01;18;4;1,77;00015;N
01;02;4903-165D67;BATERIA  165 +D;11/11/2010;13;000277;2;2;20;01;18;4;216;00005;N
01;02;42Y-06-H1170;DIODO;11/11/2010;13;000278;1;1;0;01;18;4;29,9;00005;N
01;02;421-06-H1600;RELE;11/11/2010;13;000278;1;1;0;01;18;4;140,59;00010;N
01;02;424-06-H2050;RELE;11/11/2010;13;000278;1;1;0;01;18;4;14,44;00015;N
01;01;4903-325;BATERIA 180 +I;11/11/2010;11;001344;-2;-2;20;01;18;4;165,3;00005;N
01;02;14X-27-11154;TAPA;11/11/2010;14;000147;1;1;10;01;18;4;4384,15;00005;N
