CODALM;CODPDT;LOCALIZ;SISVAL;PVP1;PVP2;PVP3;PVP4;PVP5;PRESTA;PREULT;PREMED;CANEXI;CODPRV;STOCKMIN;STOCKMAX
01;2.62X120.32;01011007;M;2,40405;0;0;0;0;0;0;1,909;7;22;0;0
01;2.62X126.67;;M;2,44612;0;2,44612;0;2,44612;0;1,446;1,44667;2;22;0;0
01;4V5415;070601;M;85,33771;71,11175;45,44;63,96;0;0;11,66;15,14667;3;3;0;0
01;3.53X15.47;01011005;M;1,02;0;1,02;0;1,02;0;0;0,29248;34;22;20;30
01;3.53X17.04;01011005;M;1,02;0;1,02;0;1,02;0;0;0,30675;29;22;20;30
01;3.53X18.64;01011005;M;1,3;0;1,3;0;1,3;0;0;0;-11;22;20;30
01;3.53X21.82;01011004;M;0,96;0;0,96;0;0,96;0;0;0,32966;-19;22;20;30
01;3.53X23.39;01011004;M;1,35829;0;0;0;0;0;0;0,39106;55;22;20;30
01;3.53X24.99;01011004;M;3,54;0;3,54;0;3,54;0;0;0,40181;37;22;20;30
01;3.53X26.57;01011004;M;0,97;0;0,97;0;0,97;0;0;0,39828;17;22;0;0
01;1059218;;M;65,28;0;65,28;0;0;0;46,54;46,54;0;2;0;0
01;8A2251;07050205;M;50,98987;42,49156;34,17;0;0;0;9,164;9,16;1;3;0;0
01;3.53X20.22;01011004;M;1,15;0;1,15;0;1,15;0;0;0,39521;28;22;20;30
01;3.53X28.17;01011004;M;1,38;0;1,38;0;1,378;0;0;0,41813;23;22;20;30
01;3.53X29.74;01011004;M;1,18;0;1,18;0;1,18;0;0,4583;0,44409;40;22;20;30
01;3.53X31.34;01011003;M;2,66;1,09;2,66;1,09;2,66;0;0;0;-149;22;20;30
01;3.53X34.52;01011003;M;1,35;0;1,35;0;1,35;0;0;0,53416;-31;22;20;30
01;3.53X36.09;01011003;M;2,46;0;2,46;0;2,46;0;0;1,03448;35;22;20;30
01;3.53X37.69;01011003;M;2,61;0;2,621;0;2,61;0;0;0,54469;35;22;20;30
01;3.53X32.92;01011003;M;2,2538;2,25;2,25;2,25;2,25;0;0;0;-63;22;20;30
01;3.53X40.87;01011003;M;1,5;0;1,5;0;1,5;0;0;0,54068;55;22;20;30
01;3.53X44.04;01011002;M;2,39;0;2,39;0;2,39;0;0;0,56055;90;22;50;70
01;3.53X47.22;01011001;M;1,45;0;1,45;0;1,45;0;0;0,5884;56;22;15;25
01;3.53X50.39;01011001;M;1,73;0;1,73;0;1,73;0;0;0,60549;-9;22;15;25
01;3.53X53.57;01010908;M;1,73091;0;1,73;0;1,73;0;0;0,65675;4;22;15;25
01;3.53X56.74;01010908;M;3,75;0;3,75;0;3,75;0;0;0,83695;5;22;15;25
01;3.53X59.92;01010907;M;2,06;0;2,06;0;2,06;0;0;0,91837;40;22;10;20
01;3.53X63.09;01010906;M;1,77299;0;0;0;0;0;0;0,71421;9;22;10;20
01;3.53X66.27;01010906;M;1,89;0;1,89;0;1,89;0;0;0,77679;12;22;10;20
01;3.53X69.44;01010905;M;1,79102;0;0;0;0;0;0;0,72668;11;22;15;25
01;3.53X72.62;01010904;M;1,85112;0;0;0;0;0;0;0,8943;6;22;10;20
01;3.53X75.79;01010904;M;1,91122;0;0;0;0;0;0;0,85974;33;22;10;20
01;3.53X78.97;01010903;M;2,28;0;2,28;0;0;0;0;1,14359;8;22;10;20
01;3.53X82.14;01010903;M;2,24;0;2,24;0;2,24;0;0;0,92528;31;22;15;25
01;3.53X85.32;01010903;M;2,39;0;2,39;0;2,39;0;0;1,08648;13;22;10;20
01;3.53X88.49;01010902;M;2,56;0;2,56;0;2,56;0;0;0,97949;16;22;10;20
01;3.53X91.67;01010902;M;2,67;0;2,67;0;2,67;0;0;1,01131;10;22;10;20
01;3.53X94.84;01010902;M;2,28385;0;0;0;0;0;0,80275;1,3135;30;22;10;20
01;3.53X98.02;01010901;M;2,35597;0;0;0;0;0;0;1,19753;13;22;5;10
01;3.53X101.19;01010901;M;3,2;0;3,2;0;3,2;0;0;1,19136;10;22;10;15
01;3.53X104.37;01010808;M;2,8;0;2,8;0;2,8;0;0;1,31359;13;22;10;15
01;3.53X107.54;01010807;M;3,32;0;3,32;0;3,32;0;0;1,09549;3;22;10;15
01;3.53X110.72;01010808;M;4,62;0;4,62;0;4,62;0;0;1,67166;4;22;10;15
01;3300-6;ESTANTERIA RACO;M;0,67;0;0,67;0;0,67;0;0,292;0,292;198;00001;0;0
01;00100-20-20;ESTANTERIA RACO;M;5,43916;0;0;0;0;0;0;2,44612;0;00001;0;0
01;00200-20-20;ESTANTERIA RACO;M;1,92324;0;0;0;0;0;0;2,17566;0;00001;0;0
01;10510-8-6;ESTANTERIA RACO;M;1,91;0;1,91;0;1,91;0;0;0,86546;0;00001;0;0
01;10510-12-16;050103;M;8,12;0;8,12;0;8,12;0;0;3,26269;17;00001;20;40
01;10510-8-12;ESTANTERIA RACO;M;3,49;0;3,49;0;3,49;0;0;1,74294;0;00001;0;0
01;20542-8-12;ESTANTERIA RACO;M;6,19;0;6,19;0;6,19;0;0;3,25148;0;00001;0;0
01;20452-5-6;ESTANTERIA RACO;M;2,69253;0;0;0;0;0;0;0;0;00001;0;0
01;20542-5-6;ESTANTERIA RACO;M;3,84;0;3,84;0;3,84;0;0;1,58667;0;00001;0;0
01;20542-8-10;ESTANTERIA RACO;M;4,9;0;4,9;0;4,9;0;0;2,39804;0;00001;0;0
01;20591-8-12;;M;7,9;0;7,9;0;7,9;0;0;3,63197;0;00001;0;0
01;20591-12-16;050205;M;12,68;12,68;12,68;12,68;12,68;0;0;4,67096;9;00001;10;20
01;12510-6-10;ESTANTERIA RACO;M;3,16733;0;0;0;0;0;0;0;0;00001;0;0
01;12510-8-12;ESTANTERIA RACO;M;2,49;0;2,49;0;2,49;0;0;0;0;00001;0;0
01;12510-10-10;050203;M;1,89;0;1,89;0;1,89;0;0;1,05128;29;00001;20;45
01;12510-12-16;050203;M;4,23;0;4,25;0;4,25;0;2,172;2,35125;16;00001;15;30
01;12510-12-14;050203;M;5,44;0;5,44;0;5,44;0;0;3,4;7;00001;15;25
01;12510-20-20;050203;M;11,02;0;11,02;0;11,02;0;5,12;5,81;10;00001;6;10
01;22511-8-12;ESTANTERIA RACO;M;4,15;0;4,15;0;4,15;0;0;0;0;00001;0;0
01;22511-12-14;050201;M;6,07;0;6,07;0;6,07;0;0;2,33333;15;00001;8;15
01;3.53X113.89;01010807;M;2,85;0;2,85;0;2,85;0;0;1,66187;13;22;10;15
01;3.53X117.07;01010807;M;2,97;0;2,97;0;2,97;0;0;1,06734;8;22;10;15
01;3.53X120.24;01010807;M;2,89087;0;0;0;0;0;0;1,32583;7;22;10;15
01;3.53X123.42;01010806;M;2,89;0;0;0;0;0;0;1,48719;14;22;10;15
01;3.53X126.59;01010806;M;3,62;0;3,62;0;3,62;0;0;1,46329;13;22;10;15
01;3.53X129.77;01010806;M;2,83077;0;0;0;0;0;0;1,797;10;22;10;15
01;3.53X132.94;01010805;M;4,17;0;4,17;0;4,17;0;0;2,19189;6;22;10;15
01;3.53X136.12;01010805;M;3,5;0;3,5;0;3,5;0;0;1,55337;8;22;10;15
01;3.53X139.29;01010804;M;2,85;0;0;0;0;0;0;1,41426;13;22;10;15
01;3.53X142.47;01010804;M;3;0;3;0;3;0;0;1,52602;2;22;10;15
01;3.53X145.64;01010803;M;2,94496;0;0;0;0;0;0;1,51433;9;22;10;15
01;3.53X148.82;01010803;M;3,72;0;3,73;0;7,72;0;0;1,47876;11;22;10;15
01;3.53X151.99;01010802;M;3,07718;0;0;0;0;0;0;1,577;4;22;5;10
01;9S4191;;M;4,66385;3,88855;3,27552;0;0;0;2,18167;1,09084;0;3;0;0
01;3.53X158.34;01010802;M;3,45582;0;0;0;0;0;0;1,8235;6;22;5;10
01;3.53X171.04;01010801;M;2,94496;0;0;0;0;0;0;1,98091;9;22;5;10
01;3.53X177.39;01010708;M;2,94496;0;0;0;0;0;0;2,68572;7;22;5;10
01;3.53X183.74;01010708;M;2,95;0;2,95;0;2,95;0;0;2,1896;8;22;5;10
01;3.53X190.09;01010707;M;6,29;0;6,29;0;6,29;0;0;2,024;9;22;5;10
01;3.53X194.44;E;M;2,94496;0;0;0;0;0;0;0;0;22;0;0
01;3.53X202.79;E;M;3,06516;0;0;0;0;0;0;0;0;22;0;0
01;3.53X209.14;E;M;3,14329;0;0;0;0;0;2,58;2,58;0;22;0;0
01;3.53X196.44;01010706;M;6,58;0;6,58;0;6,58;0;0;2,52897;20;22;5;10
01;5.33X31.12;01010704;M;1,53258;0;0;0;0;0;0;0,57038;19;22;10;20
01;5.33X32.69;01010704;M;1,61672;0;0;0;0;0;0;0,5465;12;22;10;20
01;5.33X34.29;01010703;M;2,48;0;2,48;0;2,48;0;0;0,95573;10;22;10;20
01;5.33X37.47;01010703;M;1,72;0;1,72;0;1,72;0;0;0,64596;10;22;10;20
01;5.33X40.64;01010703;M;1,65278;0;0;0;0;0;0,714;0,70615;12;22;10;20
01;5.33X43.82;01010703;M;1,9;0;0;0;0;0;0;1,43746;10;22;10;20
01;5.33X46.99;01010703;M;1,93526;0;0;0;8;0;0;0,80214;11;22;15;0
01;5.33X50.17;01010703;M;2;0;2;0;2;0;0;0,68502;35;22;8;15
01;5.33X53.34;01010702;M;1,76698;0;0;0;0;0;0;0,752;19;22;6;10
01;5.33X56.52;01010702;M;5,38;0;5,38;0;5,38;0;0;1,52189;5;22;5;10
01;5.33X59.69;01010702;M;2,56;0;2,56;0;2,56;0;0;0,87984;22;22;5;10
01;5.33X62.87;01010701;M;2,22374;0;0;0;0;0;0;0,94897;21;22;5;10
01;5.33X66.04;01010701;M;2,24;0;2,24;0;2,24;0;0;0,87869;9;22;4;8
01;5.33X69.22;01010701;M;2,24779;0;0;0;0;0;0;0,89132;8;22;4;8
01;5.33X72.39;01010701;M;2,85;0;2,85;0;2,85;0;0;1,0497;16;22;4;8
01;5.33X75.57;01010608;M;2,31991;0;0;0;0;0;0;1,04582;7;22;4;8
01;5.33X78.74;01010608;M;2,40405;0;0;0;0;0;0;1,11647;2;22;4;8
01;5.33X81.92;01010607;M;2,51;0;2,51;0;2,51;0;0;0,95285;5;22;4;8
01;5.33X85.09;01010607;M;2,51223;0;2,51;0;2,51;0;0;1,00266;6;22;4;8
01;5.33X88.27;01010607;M;4,56;0;0;0;0;0;0;1,9643;9;22;4;8
01;5.33X95.44;E;M;2,57233;0;0;0;0;0;0;0;0;22;0;0
01;5.33X94.62;01010606;M;3,46;0;3,46;0;3,46;0;1,353;1,294;10;22;4;8
01;5.33X97.79;01010606;M;2,66;0;2,66;0;2,66;0;0;1,29701;4;22;4;8
01;5.33X100.97;01010605;M;3,66;0;3,66;7,85;3,66;0;0;2,35086;18;22;4;8
01;5.33X104.14;01010605;M;3,66;0;3,66;0;3,66;0;0;1,44086;13;22;4;7
01;5.33X107.32;01010605;M;2,71657;0;0;0;0;0;0;1,189;6;22;4;10
01;5.33X110.49;01010604;M;2,72;0;2,72;0;2,72;0;1,5;1,5213;15;22;4;8
01;5.33X113.67;01010604;M;2,75264;0;0;0;0;0;0;1,9;4;22;4;8
01;5.33X116.84;01010604;M;2,7887;0;0;0;0;0;0;1,89;13;22;4;10
01;5.33X120.02;01010603;M;2,81274;0;0;0;0;0;0;1,95;5;22;4;8
01;5.33X125.19;E;M;2,83678;0;0;0;0;0;0;0;0;22;0;0
01;5.33X126.37;01010708;M;3,15531;0;0;0;0;0;0;5;0;22;4;8
01;5.33X129.54;01010603;M;3,47385;0;0;0;0;0;0;4,98;4;22;4;8
01;5.33X132.72;01010602;M;3,47385;0;0;0;0;0;0;2,958;9;22;4;8
01;5.33X139.07;01010602;M;4,93;0;4,93;0;4,93;0;0;2,46667;1;22;4;8
01;5.33X142.24;01010601;M;3,47385;0;0;0;0;0;0;3,21;3;22;4;8
01;5.33X145.42;01010705;M;3,84047;0;0;0;0;0;0;3,2;0;22;4;8
01;5.33X148.59;01010601;M;3,84047;0;0;0;0;0;2,359;2,359;10;22;4;8
01;5.33X151.77;01010508;M;6,43;0;6,43;0;6,43;0;0;2,14;8;22;4;8
01;5.33X158.12;010105;M;5,12;0;0;0;0;0;2,837;2,979;8;22;4;8
01;5.33X164.47;01010703;M;4,51961;0;0;0;0;0;0;4,5;0;22;4;8
01;5.33X170.82;01010507;M;4,83815;0;0;0;0;0;0;3,59405;5;22;4;8
01;5.33X177.17;01010506;M;5,13865;0;0;0;0;0;0;5;-1;22;4;8
01;5.33X183.52;01010506;M;5,18673;0;0;0;0;0;0;5,5;2;22;4;10
01;5.33X189.87;01010505;M;5,24083;0;0;0;0;0;0;2,582;8;22;4;8
01;5.33X196.22;01010505;M;5,25886;0;0;0;0;0;0;2,88455;9;22;4;8
01;5.33X202.57;01010504;M;10,38;0;10,38;0;10,38;0;0;4,485;6;22;4;8
01;5.33X208.92;01010504;M;5,5;5,5;5,5;5,5;5,5;0;0;3,408;3;22;4;8
01;8M8157;01020404;M;2,62041;2,18167;2,62;0;2,62;0;0;0,04;9;3;0;0
01;8M5127;07060408;M;2,84279;2,36799;0;0;0;0;0;1,52;1;3;0;0
01;8M5251;07050425;M;2,81875;2,2538;0;0;0;0;0;0,52438;1;3;0;0
01;8M4437;07050413;M;3,28;2,73;3,28;0;0;0;0;0,11225;2;3;0;0
01;8M5260;01020404;M;3,07117;2,45814;1,49;0;1,34;0;0;0,6535;0;3;0;0
01;8M4438;07050401;M;3,16132;2,53026;0;0,17;0;0;0;0,08429;4;3;0;0
01;8M5253;01020404;M;3,49188;2,9089;1,55662;0;0;0;0;0,31829;-1;3;0;0
01;8M4389;01020404;M;1,88;0;1,88;0;0;0;0;0;0;2;0;0
01;8M8283;01020404;M;3,6241;0;0;0;0;0;0;0;0;3;0;0
01;9X4609;;M;5,17;0;0;0;0;0;0;4,31;0;3;0;0
01;1S7462;01020601;M;3,92461;0;0;0;0;0;0;1,29394;0;3;0;0
01;8M4431;;M;4,05683;0;0;0;0;0;0;0;0;3;0;0
01;8M8514;01020404;M;4,02678;0;0;0;0;0;0;0;0;3;0;0
01;8M1112;;M;4,32729;0;0;0;0;0;0;0;0;3;0;0
01;8M8515;01020404;M;4,88;4,06;2,13359;0;0;0;0;0,12909;10;3;0;0
01;6F0249;01020201;M;5,04249;0;0;0;0;0;0;0;0;3;0;0
01;3S4489;01020601;M;6,87558;0;0;0;0;0;0;5,72765;0;3;0;0
01;5S4548;01020601;M;7,4225;0;0;0;0;0;0;0;0;3;0;0
01;7X4799;;M;14,80293;0;0;0;0;0;0;0;0;3;0;0
01;8M4447;01020404;M;1,63;0;1,63;0;0;0;0;0,86;0;3;0;0
01;8M8282;01020404;M;3,38971;0;0;0;0;0;0;0;0;3;0;0
01;8M4435;01020404;M;3,92461;3,92;3,92;3,92;3,92;0;0,12;0,12;5;3;0;0
01;8M4448;01020404;M;3,53395;0;0;0;0;0;0;0,14309;0;3;0;0
01;8M4445;01020404;M;2,1;0;1,99536;0;0;0;0;2,48955;-3;2;0;0
01;8M4446;01020404;M;4,44749;0;0;0;0;0;1,20202;0;0;3;0;0
01;8M4988;01020404;M;4,91628;4,0989;2,16364;0;0;0;0,16;0,16;4;3;0;0
01;8M4432;;M;5,14466;4,28522;2,53;0;5,14;0;0,14;0,14;8;3;0;0
01;8M5248;07050425;M;4,83815;0;4,83;0;4,83;0;0;0,15;4;3;0;0
01;8M4433;E;M;5,58;4,65;2,75;0;5,58;0;0;1,13;0;3;0;0
01;8M5254;01020404;M;2,75;0;2,75;0;0;0;0;1,46;-4;3;0;0
01;8M4987;01020404;M;2,9;0;2,9;0;0;0;0;1,2095;0;3;0;0
01;8M5249;01020404;M;7,21;4,60375;2,97;0;0;0;0;1,6;0;3;0;0
01;1S9799;01020601;M;7,89;0;0;0;0;0;0;3,54;0;3;0;0
01;8M4986;01020404;M;8,54;5,61;3,16;0;2,9;0;0;7,12;-6;3;0;0
01;8M4992;07050413;M;3,44;0;3,44;1,25;3,15;0;0;1,28091;1;2;0;0
01;8M5661;01020404;M;7,66891;6,38876;3,86;0;3,41;0;0;0;0;3;0;0
01;8M4436;01020404;M;7,68093;0;3,55198;0;0;0;0,19;0,19;10;3;0;0
01;8M5010;01020404;M;7,67492;0;4,18;0;3,76;0;0;0,93063;0;3;0;0
01;8M4390;01020404;M;8,87695;7,39846;0;0;0;0;0;0,44438;0;3;0;0
01;1S2174;;M;8,77478;0;0;0;0;0;0;0;0;3;0;0
01;8M4395;07060405;M;12,28;10,23;0;0;0;0;0;10,63;2;3;0;0
01;8M5252;01020404;M;9,51402;0;4,95;0;4,45;0;0,31;0,31;10;3;0;0
01;9M7539;01020501;M;9,94675;0;0;0;0;0;0;0;0;3;0;0
01;5M3038;01020403;M;10,67999;0;0;0;0;0;0;1,4835;0;3;0;0
01;6L9965;;M;11,41322;0;0;0;0;0;0;0;0;3;0;0
01;2P3538;;M;11,80388;0;0;0;0;0;0;0;0;3;0;0
01;3S1427;;M;12,14645;0;0;0;0;0;0;0;0;3;0;0
01;2M2561;01020403;M;12,6513;0;0;0;0;0;0;10,54175;0;3;0;0
01;5K1770;01020401;M;12,75949;0;0;0;0;0;0;0;0;3;0;0
01;9M9936;01020405;M;12,84964;0;0;0;0;0;0;0;0;3;0;0
01;2S2182;;M;12,92176;0;0;0;0;0;0;0;0;3;0;0
01;7M9909;01020403;M;13,03595;0;0;0;0;0;0;0;0;3;0;0
01;9M9729;01020501;M;13,15615;10,96246;13,15;0;13,15;0;0;13,16608;0;3;0;0
01;5P1705;;M;13,49272;0;0;0;0;0;0;0;0;3;0;0
01;8M5255;01020404;M;13,63696;0;0;0;0;0;0;0,71398;0;3;0;0
01;7M6637;;M;13,55282;11,29302;0;0;0;0;0;1,80495;0;3;0;0
01;4S5898;090202;M;14,68874;12,24262;7,33;0;0;0;0;1,9;0;3;0;0
01;5P3457;;M;14,05166;0;0;0;0;0;0;0;0;3;0;0
01;8M5007;01020404;M;13,8353;0;0;0;0;0;0;11,52741;0;3;0;0
01;6V1904;;M;14,50843;0;0;0;0;0;0;0;0;3;0;0
01;3S5135;01020601;M;14,73081;0;0;0;0;0;0;12,27267;0;3;0;0
01;5D4311;;M;14,86303;0;0;0;0;0;0;0;0;3;0;0
01;8M4704;;M;15,03131;0;0;0;0;0;0;0;0;3;0;0
01;1S4974;01020601;M;15,20561;12,66934;0;0;0;0;0;0;0;3;0;0
01;2S4071;;M;15,60227;0;0;0;0;0;0;0;0;3;0;0
01;5S4554;01020601;M;15,81263;0;0;0;0;0;0;0;0;3;0;0
01;1S6119;01020601;M;15,99293;0;0;0;0;0;0;0;0;3;0;0
01;9M9545;01020501;M;16,72617;0;0;0;0;0;0;0;0;3;0;0
01;8M4990;;M;2,29;0;2,29;0;0;0;0;0,9225;0;2;0;0
01;1S0004;01020601;M;5,25886;4,38138;2,8;0;0;0;0;0,13;-1;3;0;0
01;9H6067;01020301;M;5,30093;4,41744;0;0;0;0;0;0;-2;3;0;0
01;9M4849;07050420;M;6,10027;5,08456;3,22;6,1;2,76;0;0;0,17345;19;3;0;0
01;8M5256;;M;6,16037;0;0;0;0;0;0;0;0;3;0;0
01;8M4991;;M;6,88159;5,72164;3,58;0;0;0;0;0,85311;0;3;0;0
01;5H7153;01020301;M;8,45;7,04;3,83;2,05;0;0;1,052;1,05167;0;3;0;0
01;1S9544;;M;7,81316;0;0;0;0;0;0;0;0;3;0;0
01;9M7002;01020501;M;8,73872;7,28427;4,74;0;4,27;0;0;2,13208;-1;3;0;0
01;9M9647;01020501;M;9,25559;7,71099;4,85;0;0;0;0;0,21;-2;3;0;0
01;2S2251;07050401;M;12,59;7,86124;4,57;0;4,07;0;0;0,32;6;3;0;0
01;0000000000000001;;M;0;0;0;0;0;0;0;0;0;00000;0;0
01;1;;M;0;0;0;0;0;0;0;0;0;00000;0;0
01;5S6735;01030602;M;1,50253;1,23207;1,02;0;0,92;0;0;0,45255;0;3;0;0
01;1S4810;01030602;M;2,68051;2,23577;1,22;0;1,09;0;0;0,38;-2;3;0;0
01;1S6595;07050420;M;2,21172;1,84511;1;0;0,9;0;0;0;-1;3;0;0
01;8M7145;;M;1;1,18;0,56;0;0,51;0;0;0,36;0;2;0;0
01;2N2766;07050423;M;1,9;3,84;3,84;2,38;3,84;0;0;1,98182;-13;353;0;0
01;1S9130;E;M;3,83;0;3,83;0;3,51;0;0;0;0;2;0;0
01;4S6137;07050423;M;17,48;13,33;6,96;5,74;0;0;0;6,68615;8;3;0;0
01;1B5355;E;M;0,21636;0,1803;0,16;0;0,14;0;0;0;0;3;0;0
01;7M7273;01030401;M;7,11;9,99483;8,56;0;0;0;0;1,67;0;3;0;0
01;9Y1979;07050304;M;5,66;7,83119;0;0;0;0;0;1,45;-3;3;0;0
01;5M2894;07050403;M;0,17;0,3;0,22;0;0,54;0;0;0;-42;353;0;0
01;6K7166;E;M;221,36478;184,46865;94,75557;0;0;0;63,38274;63,38274;0;3;0;0
01;6K7164;E;M;85,78847;0;0;0;0;0;0;0;0;3;0;0
01;8K5758;E;M;217,84285;181,53571;112,14886;0;0;0;87,95211;87,95211;0;3;0;0
01;6K7289;;M;79,14127;0;0;0;0;0;0;65,94906;0;3;0;0
01;6K7162;E;M;92,35152;0;0;0;0;0;0;0;0;3;0;0
01;7K7360;E;M;100,06852;0;0;0;0;0;0;0;0;3;0;0
01;6K7167;E;M;95,69315;79,74229;58,62873;0;0;0;39,21604;39,21604;0;3;0;0
01;6K7165;E;M;230,19966;191,83104;71,28004;0;0;0;47,66627;47,66627;0;3;0;0
01;6K7161;;M;94,14254;0;0;0;0;0;0;78,45011;0;3;0;0
01;6K7163;E;M;94,14254;0;0;0;0;0;0;0;0;3;0;0
01;6K5513;E;M;90,54848;0;0;0;0;0;0;0;0;3;0;0
01;7K9343;;M;105,35742;46,07359;32,28;0;27,43;0;0;18,8656;0;3;0;0
01;1D4569;E;M;2,88486;0;0;0;0;0;0;0;0;3;0;0
01;1D4572;040204;M;3,9186;0;0;0;0;0;0;0;0;3;0;0
01;6K0697;E;M;76,64106;0;32,85733;0;29,57;0;14,91;14,91;0;3;0;0
01;2H6488;040204;M;3,54597;0;0;0;0;0;0;1,08758;0;3;0;0
01;7K2089;E;M;14,08171;0;0;0;0;0;0;0;0;3;0;0
01;7K0086;;M;61,25515;51,04396;18,88981;0;0;0;12,63928;0;0;3;0;0
01;7K0084;E;M;30,20687;0;0;0;0;0;0;0;0;3;0;0
01;8K5757;E;M;146,35847;121,96339;36,58962;0;0;0;28,69232;28,69232;0;3;0;0
01;2V4876;E;M;12,50105;0;0;0;0;0;0;0;0;3;0;0
01;7J9699;E;M;35,44769;29,53974;17,68779;0;0;0;11,83393;11,83393;0;3;0;0
01;7J9344;E;M;37,50316;0;17,9342;0;0;0;11,99019;11,99019;0;3;0;0
01;7K0087;E;M;44,46288;0;10,2;0;0;0;6,93;0;0;3;0;0
01;7K0085;;M;46,28995;0;0;0;0;0;0;38,57296;0;3;0;0
01;7K9208;E;M;7,64719;0;0;0;0;0;0;2,22;0;2;0;0
01;7K9203;01040301;M;2,75;10,76;5,45;3,75;0;0;0;0,81;0;3;0;0
01;1198000;E;M;5889,91862;0;0;0;0;0;0;0;1;00000;0;0
01;7K9209;07060306;M;6,45;0;9,28;0;4,21;0;0;1,33;0;353;0;0
01;7K9202;01040301;M;10,78216;0;5,57;0;4,34;0;2,17;2,15;0;3;0;0
01;1554300;E;M;326,34957;0;0;0;0;0;0;0;1;00000;0;0
01;5P0094;E;M;13,55282;11,29302;5,57138;0;0;0;0;0;0;3;0;0
01;5P0065;E;M;13,14413;0;0;0;0;0;0;0;0;3;0;0
01;8S9089;E;M;3,04112;0;0;0;0;0;1,039;1,03889;18;3;0;0
01;6L1648;;M;5,57;0;5,57;0;4,76;0;2,85;2,85;0;3;0;0
01;6L1651;01020402;M;11,20287;9,33372;0;0;0;0;0;0,48;-2;3;0;0
01;6L1650;01020402;M;11,79787;0;0;0;0;0;0;0;0;3;0;0
01;6L9284;01020402;M;13,66;11,38;6,9;0;0;0;0;4,33778;0;3;0;0
01;6L1649;01020402;M;12,75949;0;0;0;0;0;0;0;-6;3;0;0
01;8H1607;;M;12,89772;0;0;0;0;0;0;0;0;3;0;0
01;8M4989;01020404;M;12,18853;10,1571;6,05219;0;0;0;0;1,35;0;3;0;0
01;9M4218;;M;13,19823;0;0;0;0;0;0;0;0;3;0;0
01;1M6036;;M;13,58888;0;0;0;0;0;0;0;0;3;0;0
01;6L5359;01020402;M;13,74515;0;0;0;0;0;0;0;0;3;0;0
01;9M4217;01020501;M;13,97954;13,97;13,97;13,97;13,97;0;0;5,41512;0;3;0;0
01;6V5188;;M;14,68273;0;0;0;0;0;0;0;0;3;0;0
01;4H3243;01020204;M;14,74283;12,28469;9,24958;0;0;0;0;0;0;3;0;0
01;1S1225;01020601;M;15,21162;0;0;0;0;0;0;0;0;3;0;0
01;8S5655;;M;15,60227;0;0;0;0;0;0;0;0;3;0;0
01;3S1219;;M;16,97859;0;0;0;0;0;0;0;0;3;0;0
01;8C3091;;M;18,07243;0;0;0;0;0;0;0;0;3;0;0
01;7S8758;;M;4,04;0;0;0;0;0;0;2,70556;1;3;0;0
01;5D9344;;M;22,01507;0;0;0;0;0;0;0;0;3;0;0
01;5P8105;;M;22,75432;0;0;0;0;0;0;0;0;3;0;0
01;5P5819;;M;24,05851;0;0;0;0;0;0;0;0;3;0;0
01;9L5650;;M;33,3141;0;0;0;0;0;0;0;0;3;0;0
01;8S6251;;M;38,60301;0;0;0;0;0;0;0;0;3;0;0
01;3.53X13.87;01011005;M;1,17197;0;0;0;0;0;0;0,26258;25;22;20;30
01;3.53X17.09;E;M;1,17197;0;0;0;0;0;0;0;-2;22;0;0
03;5001-5/16;H;M;2,38602;0;0;0;0;0;0;0;0;94;0;0
03;5001-3/8;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-7/16;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-1/2;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-9/16;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-5/8;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-11/16;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-3/4;H;M;0;0;0;0;0;0;0;0;-2;17;0;0
03;5001-13/16;H;M;0;0;0;0;0;0;0;0;-3;00000;0;0
03;5001-7/8;H;M;0;0;0;0;0;0;0;0;-2;00000;0;0
03;5001-1";H;M;9,76645;0;0;0;0;0;0;0;-2;00000;0;0
03;5001-1-1/16;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5001-1-1/8;;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5001-1-1/4;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5001-1-5/16;;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5001-1-7/16;H;M;19,8334;0;0;0;0;0;0;0;0;94;0;0
03;5002-6;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5002-7;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5002-8;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5002-9;H;M;0;0;0;0;0;0;0;0;0;00000;0;0
03;5002-10;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5002-11;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5002-12;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5002-13;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5002-14;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
03;5002-15;H;M;0;0;0;0;0;0;0;0;-1;00000;0;0
