CODALM;CODPDT;DOCFEC;DOCSER;DOCNUM;CANPED;CANSER;PREBAS;PREENT;MONEDA;DTOLIN;DTOCAB;CODMOD;PORIMP;CODTER;LINEA;MARSIT;DESPDT;CANASER;SERPRE;NUMPRE;LINPRE
01;2S4078;16/06/1999;99;000023;1;1;1,9593;1,9593;PS;0;0;01;16;3;9;S;RETEN;0;;;0
01;6F4855;16/06/1999;99;000023;2;2;0,99167;0,99167;PS;0;0;01;16;3;10;S;TORICA NITRILO;0;;;0
01;8F6230;16/06/1999;99;000023;1;1;6,28659;6,28659;PS;0;0;01;16;3;11;S;TORICA NITRILO;0;;;0
01;8F3469;16/06/1999;99;000023;1;1;1,08783;1,08783;PS;0;0;01;16;3;12;S;TORICA NITRILO;0;;;0
01;3K0360;16/06/1999;99;000023;1;1;1,05778;1,05778;PS;0;0;01;16;3;13;S;JUNTA;0;;;0
01;6J5541;16/06/1999;99;000023;1;1;5,18072;5,18072;PS;0;0;01;16;3;14;S;TORICA NITRILO;0;;;0
01;8L2746;16/06/1999;99;000023;2;2;4,11092;4,11092;PS;0;0;01;16;3;15;S;TORICA;0;;;0
01;5P9757;16/06/1999;99;000023;1;1;4,53163;4,53163;PS;0;0;01;16;3;0;S;TORICA;0;;;0
01;5P8356;16/06/1999;99;000023;1;1;5,76371;5,76371;PS;0;0;01;16;3;17;S;TORICA;0;;;0
01;617539;16/06/1999;99;000023;1;1;6,46088;6,46088;PS;0;0;01;16;3;18;S;RETEN;0;;;0
01;7F8267;16/06/1999;99;000023;1;1;2,57834;2,57834;PS;0;0;01;16;3;19;S;TORICA NITRILO;0;;;0
01;5P8210;16/06/1999;99;000023;3;3;8,55841;8,55841;PS;0;0;01;16;3;20;S;TORICA;0;;;0
01;5P3863;16/06/1999;99;000023;1;1;3,15531;3,15531;PS;0;0;01;16;3;21;S;TORICA NITRILO;0;;;0
01;5K5959;16/06/1999;99;000023;1;1;3,81643;3,81643;PS;0;0;01;16;3;22;S;TORICA NITRILO;0;;;0
01;6F5559;16/06/1999;99;000023;1;1;0,85344;0,85344;PS;0;0;01;16;3;23;S;TORICA NITRILO;0;;;0
01;1H1023;16/06/1999;99;000023;1;1;0,79935;0,79935;PS;0;0;01;16;3;24;S;TORICA NITRILO;0;;;0
01;8G1559;16/06/1999;99;000023;1;1;2,31991;2,31991;PS;0;0;01;16;3;25;S;CTRISTAL;0;;;0
01;9T8126;18/06/1999;99;000024;2;2;6,33467;6,33467;PS;0;0;01;16;3;1;S;TUBO;0;;;0
01;5H6005;18/06/1999;99;000024;6;6;0,90753;0,90753;PS;0;0;01;16;3;2;S;TORICA NITRILO;0;;;0
01;3D2824;18/06/1999;99;000024;8;8;1,43041;1,43041;PS;0;0;01;16;3;3;S;TORICA NITRILO;0;;;0
01;3F5792;18/06/1999;99;000024;2;2;4,99441;4,99441;PS;0;0;01;16;3;4;S;TORICA NITRILO;0;;;0
01;7F2122;18/06/1999;99;000024;2;2;4,63981;4,63981;PS;0;0;01;16;3;5;S;TORICA NITRILO;0;;;0
01;2J0157;18/06/1999;99;000024;4;4;1,26213;1,26213;PS;0;0;01;16;3;6;S;TORICA NITRILO;0;;;0
01;8J6236;18/06/1999;99;000024;2;2;3,58203;3,58203;PS;0;0;01;16;3;7;S;FRENO;0;;;0
01;6V6640;18/06/1999;99;000024;2;2;26,35438;26,35438;PS;0;0;01;16;3;8;S;SELLANTE;0;;;0
01;3G9726;18/06/1999;99;000024;8;8;13,34848;13,34848;PS;0;0;01;16;3;9;S;TORICA;0;;;0
01;5H3252;18/06/1999;99;000024;4;4;5,18072;5,18072;PS;0;0;01;16;3;10;S;JUNTA;0;;;0
01;1H9696;18/06/1999;99;000024;4;4;2,42208;2,42208;PS;0;0;01;16;3;11;S;TORICA NITRILO;0;;;0
01;3G2673;18/06/1999;99;000024;2;2;39,24609;39,24609;PS;0;0;01;16;3;12;S;RETEN;0;;;0
01;3G9724;18/06/1999;99;000024;8;8;13,39656;13,39656;PS;0;0;01;16;3;13;S;RETEN;0;;;0
01;3G9725;18/06/1999;99;000024;8;8;7,89129;7,89129;PS;0;0;01;16;3;14;S;ARILLO;0;;;0
01;9T6526;21/06/1999;99;000025;1;1;1578,61839;1578,61839;PS;0;0;01;16;3;1;S;ARTICULACION;0;;;0
01;1P3705;21/06/1999;99;000025;10;10;2,95097;2,95097;PS;0;0;01;16;3;2;S;RETEN;0;;;0
01;4H6520;21/06/1999;99;000025;4;4;5,70961;5,70961;PS;0;0;01;16;3;3;S;TORICA NITRILO;0;;;0
01;8T4907;21/06/1999;99;000025;2;2;18,00632;18,00632;PS;0;0;01;16;3;4;S;RETEN M,;0;;;0
01;1U3998;21/06/1999;99;000025;2;2;20,04976;20,04976;PS;0;0;01;16;3;5;S;RETEN;0;;;0
01;3J1907;21/06/1999;99;000025;12;12;0,8895;0,8895;PS;0;0;01;16;3;6;S;TORICA;0;;;0
01;5J5315;21/06/1999;99;000025;2;2;15,20561;15,20561;PS;0;0;01;16;3;7;S;ROTULA;0;;;0
01;8G1287;21/06/1999;99;000025;1;1;85,13937;85,13937;PS;0;0;01;16;3;8;S;ESLABON;0;;;0
01;8G0243;21/06/1999;99;000025;1;1;85,10331;85,10331;PS;0;0;01;16;3;9;S;VARILLA;0;;;0
01;0R1722;21/06/1999;99;000025;1;1;869,05148;869,05148;PS;0;0;01;16;3;0;S;EMBOLO;0;;;0
01;0R2074;21/06/1999;99;000025;9;9;97,33992;97,33992;PS;0;0;01;16;3;0;S;PISTON A;0;;;0
01;8M8948;23/06/1999;99;000026;10;10;0,48682;0,48682;PS;0;0;01;16;3;1;S;FUSIBLES DE 15 A.;0;;;0
01;8M0456;23/06/1999;99;000026;10;10;0,60101;0,60101;PS;0;0;01;16;3;2;S;FUSIBLE;0;;;0
01;1R0746;23/06/1999;99;000026;6;6;9,00917;9,00917;PS;0;0;01;16;3;3;S;CAT FILTRO HIDRAULICO;0;;;0
01;6I2501;23/06/1999;99;000026;2;2;40,68852;40,68852;PS;0;0;01;16;3;4;S;CAT FILTRO DE AIRE;0;;;0
01;6I2502;23/06/1999;99;000026;2;2;40,1416;40,1416;PS;0;0;01;16;3;5;S;CAT FILTRO DE AIRE;0;;;0
01;1R0719;23/06/1999;99;000026;6;6;10,33741;10,33741;PS;0;0;01;16;3;6;S;CAT FILTRO ACEITE HIDRAULICO;0;;;0
01;1R0739;23/06/1999;99;000026;4;4;9,94074;9,94074;PS;0;0;01;16;3;7;S;CAT FILTRO ACEITE MOTOR;0;;;0
01;1R0741;23/06/1999;99;000026;3;3;11,65963;11,65963;PS;0;0;01;16;3;8;S;CAT FILTRO ACEITE HIDRAULICO  1R0720;0;;;0
01;4K5122;23/06/1999;99;000026;6;6;3,27552;3,27552;PS;0;0;01;16;3;9;S;PORTA FUSIBLES;0;;;0
01;8N2248;23/06/1999;99;000026;1;1;77,92723;77,92723;PS;0;0;01;16;3;10;S;INTERRUPTOT;0;;;0
01;3K8782;23/06/1999;99;000026;10;10;0,48682;0,48682;PS;0;0;01;16;3;11;S;FUSIBLE;0;;;0
01;4W0483;27/07/1999;99;000027;1;1;63,91163;63,91163;PS;0;0;01;16;3;1;S;INDICADOR TEMPERATURA;0;;;0
01;7X2730;27/07/1999;99;000027;2;2;268,16559;268,16559;PS;0;0;01;16;3;2;S;KIT DE EMPAQUETADURAS;0;;;0
01;1606387;27/07/1999;99;000027;5;5;7,78912;7,78912;PS;0;0;01;16;3;3;S;RETEN C 9Y1654;0;;;0
01;1606386;27/07/1999;99;000027;6;6;8,36008;8,36008;PS;0;0;01;16;3;4;S;RETEN C 9Y1655;0;;;0
01;8Y5742;23/08/1999;99;000028;1;1;145,08949;145,09033;PS;7;0;01;16;3;1;S;MANILLA;0;;;0
01;3V3567;23/08/1999;99;000028;1;1;49,17962;49,18082;PS;7;0;01;16;3;2;S;MANILLA;0;;;0
01;6V1155;23/08/1999;99;000028;1;1;13,93314;13,93146;PS;7;0;01;16;3;3;S;TOPE;0;;;0
01;6V6778;23/08/1999;99;000028;1;1;106,08188;106,07864;PS;7;0;01;16;3;4;S;PESTILLO;0;;;0
01;9G1518;23/08/1999;99;000029;2;2;26,20545;26,20413;PS;7;0;01;16;3;0;S;FILTRO;0;;;0
01;9G9503;23/08/1999;99;000029;1;1;39,89296;39,89518;PS;7;0;01;16;3;2;S;VENTILADOR;0;;;0
01;9G9504;23/08/1999;99;000029;1;1;39,89296;39,89518;PS;7;0;01;16;3;3;S;VENTILADOR;0;;;0
01;9G8697;23/08/1999;99;000029;1;1;255,0101;255,00944;PS;7;0;01;16;3;4;S;MOTOR;0;;;0
01;9G8693;23/08/1999;99;000029;1;1;255,0101;255,00944;PS;7;0;01;16;3;5;S;MOTOR;0;;;0
01;5P5908;23/08/1999;99;000029;2;2;15,90741;15,90879;PS;7;0;01;16;3;6;S;RETEN;0;;;0
01;5P4571;23/08/1999;99;000029;2;2;1,28605;1,28617;PS;7;0;01;16;3;7;S;TERMINAL;0;;;0
01;4S1988;23/08/1999;99;000029;2;2;1,28617;1,28617;PS;0;0;01;16;3;8;S;TERMINAL;0;;;0
01;9G0502;23/08/1999;99;000029;2;2;116,77731;116,77665;PS;7;0;01;16;3;9;S;ADAPTADOR;0;;;0
01;9W1060;19/10/1999;99;000030;2;2;18,09179;18,09046;PS;7;0;01;16;3;1;S;DUOCONO;0;;;0
01;7G4332;19/10/1999;99;000030;1;1;0,28434;0,28248;PS;7;0;01;16;3;2;S;TAPON;0;;;0
01;6Y0473;19/10/1999;99;000030;1;1;0,14863;0,15025;PS;7;0;01;16;3;3;S;TAPON C 7G4408;0;;;0
01;7X0390;19/10/1999;99;000030;4;4;8,55793;8,55841;PS;7;0;01;16;3;4;S;TORNILLO;0;;;0
01;8C6913;19/10/1999;99;000030;6;6;0,93704;0,93758;PS;7;0;01;16;3;5;S;ARANDELA;0;;;0
01;3W8241;19/10/1999;99;000030;8;8;2,64475;2,64445;PS;7;0;01;16;3;6;S;MUELLE;0;;;0
01;7X0563;19/10/1999;99;000030;2;2;1,32157;1,32223;PS;7;0;01;16;3;7;S;ARANDELA;0;;;0
01;7X0292;19/10/1999;99;000030;1;1;1,77719;1,779;PS;7;0;01;16;3;8;S;TORNILLO;0;;;0
01;7X0291;19/10/1999;99;000030;2;2;0,866;0,86546;PS;7;0;01;16;3;9;S;TORNILLO;0;;;0
01;3W8239;19/10/1999;99;000030;2;2;105,51964;105,5197;PS;7;0;01;16;3;10;S;CASQUILLO;0;;;0
01;1S3584;22/10/1999;99;000031;1;1;0,21973;0,22237;PS;7;0;01;16;3;1;S;TUERCA;0;;;0
01;1B4203;22/10/1999;99;000031;2;2;0,22298;0,22237;PS;7;0;01;16;3;2;S;TUERCA;0;;;0
01;5V7165;22/10/1999;99;000031;1;1;57,54204;57,5409;PS;7;0;01;16;3;3;S;VASTAGO;0;;;0
01;5V7163;22/10/1999;99;000031;1;1;27,25878;27,2559;PS;7;0;01;16;3;4;S;VASTAGO;0;;;0
01;7V0574;22/10/1999;99;000031;2;2;19,29381;19,29249;PS;7;0;01;16;3;5;S;ROTULA;0;;;0
01;1A2209;22/10/1999;99;000031;2;2;0,45563;0,45677;PS;7;0;01;16;3;6;S;TORNILLO;0;;;0
01;5M2894;22/10/1999;99;000031;2;2;0,34895;0,34859;PS;7;0;01;16;3;7;S;ARANDELA;0;;;0
01;9Y9895;05/11/1999;99;000032;1;1;55,37125;55,37125;PS;0;0;01;16;3;0;S;RETEN CIGUEÑAL 5S6296;0;;;0
01;1U2043;05/11/1999;99;000032;1;1;297,09831;297,09831;PS;0;0;01;16;3;0;S;GRUPO VALVULA BY-PASS;0;;;0
01;9T1319;05/11/1999;99;000032;1;1;219,54371;219,54371;PS;0;0;01;16;3;0;S;GRUPO VALVULA;0;;;0
01;2W9140;05/11/1999;99;000032;1;1;96,3783;96,3783;PS;0;0;01;16;3;0;S;COLA ESCAPE;0;;;0
01;7S8735;05/11/1999;99;000032;1;1;19,8935;19,8935;PS;0;0;01;16;3;0;S;ABRAZADERA;0;;;0
01;2W9141;05/11/1999;99;000032;1;1;622,79879;622,79879;PS;0;0;01;16;3;0;S;SILENCIOSO;0;;;0
01;1N3027;05/11/1999;99;000032;1;1;535,51982;535,51982;PS;0;0;01;16;3;0;S;FLEXIBLE PASA 4P0494;0;;;0
01;2P1692;05/11/1999;99;000032;3;3;4,56769;4,56769;PS;0;0;01;16;3;0;S;TORICA NITRILO;0;;;0
01;8G0030;05/11/1999;99;000032;1;1;142,86058;142,86058;PS;0;0;01;16;3;0;S;CARCASA DE CUADRO;0;;;0
01;7P7914;05/11/1999;99;000032;1;1;72,84868;72,84868;PS;0;0;01;16;3;0;S;GOMA;0;;;0
01;7P7913;05/11/1999;99;000032;4;4;10,94443;10,94443;PS;0;0;01;16;3;0;S;SILENTBLOCK;0;;;0
01;1B0330;05/11/1999;99;000032;4;4;0;0;PS;0;0;01;16;3;0;S;TUERCA;0;;;0
01;5F4768;05/11/1999;99;000032;4;4;1,65278;1,65278;PS;0;0;01;16;3;0;S;ARANDELA;0;;;0
01;5P4115;05/11/1999;99;000032;4;4;0,19232;0,19232;PS;0;0;01;16;3;0;S;ARANDELA;0;;;0
01;4J5140;05/11/1999;99;000032;4;4;1,41238;1,41238;PS;0;0;01;16;3;0;S;TORICA NITRILO;0;;;0
01;7M8485;05/11/1999;99;000032;4;4;1,68884;1,68884;PS;0;0;01;16;3;0;S;JUNTA;0;;;0
01;6V5142;05/11/1999;99;000032;4;4;4,20708;4,20708;PS;0;0;01;16;3;0;S;TORICA;0;;;0
01;617539;05/11/1999;99;000032;8;8;6,49694;6,49694;PS;0;0;01;16;3;0;S;RETEN;0;;;0
01;5P8356;05/11/1999;99;000032;4;4;5,78174;5,78174;PS;0;0;01;16;3;0;S;TORICA;0;;;0
01;339139;05/11/1999;99;000032;4;4;0,22237;0,22237;PS;0;0;01;16;3;0;S;ARILLO;0;;;0
01;4H3521;05/11/1999;99;000032;2;2;6,66522;6,66522;PS;0;0;01;16;3;0;S;MUELLE;0;;;0
01;4M5282;05/11/1999;99;000032;8;8;0,19232;0,19232;PS;0;0;01;16;3;0;S;TORNILLO;0;;;0
01;5P0537;05/11/1999;99;000032;6;6;0,27647;0,27647;PS;0;0;01;16;3;0;S;ARANDELA;0;;;0
01;5P5641;05/11/1999;99;000032;2;2;21,73861;21,73861;PS;0;0;01;16;3;0;S;GOMAS;0;;;0
01;5P5939;05/11/1999;99;000032;4;4;13,61893;13,61893;PS;0;0;01;16;3;0;S;GOMAS;0;;;0
01;6V1516;05/11/1999;99;000032;1;1;87,15277;87,15277;PS;0;0;01;16;3;0;S;CILINDROS;0;;;0
01;6V1994;05/11/1999;99;000032;1;1;69,94579;69,94579;PS;0;0;01;16;3;0;S;MANILLA;0;;;0
01;6V7689;05/11/1999;99;000032;4;4;3,07117;3,07117;PS;0;0;01;16;3;0;S;PROTECTORES;0;;;0
01;7P7308;05/11/1999;99;000032;4;4;31,30071;31,30071;PS;0;0;01;16;3;0;S;PERNO;0;;;0
01;7P7975;05/11/1999;99;000032;4;4;26,15004;26,15004;PS;0;0;01;16;3;0;S;PESTILLOS;0;;;0
01;7V5138;05/11/1999;99;000032;1;1;9,05725;9,05725;PS;0;0;01;16;3;0;S;AMORTIGUADOR;0;;;0
01;8B4624;05/11/1999;99;000032;4;4;1,68884;1,68884;PS;0;0;01;16;3;0;S;LAMINAS DE AJUSTE;0;;;0
01;8G2801;05/11/1999;99;000032;1;1;31,46899;31,46899;PS;0;0;01;16;3;0;S;LEVA;0;;;0
01;8G2803;05/11/1999;99;000032;1;1;16,26339;16,26339;PS;0;0;01;16;3;0;S;BALANCIN;0;;;0
01;8G2805;05/11/1999;99;000032;1;1;70,16816;70,16816;PS;0;0;01;16;3;0;S;CERRADURA;0;;;0
01;8G2806;05/11/1999;99;000032;1;1;70,16816;70,16816;PS;0;0;01;16;3;0;S;CERRADURA;0;;;0
01;6N7887;05/11/1999;99;000032;1;1;9,04523;9,04523;PS;0;0;01;16;3;42;S;JUNTA;0;;;0
01;6V8076;10/11/1999;99;000033;4;4;14,89909;14,89909;PS;0;0;01;16;3;1;S;CODO;0;;;0
01;6V3965;10/11/1999;99;000033;2;2;7,1881;7,1881;PS;0;0;01;16;3;2;S;CONEXION;0;;;0
01;6V0852;10/11/1999;99;000033;2;2;3,78638;3,78638;PS;0;0;01;16;3;3;S;TAPA;0;;;0
01;3W2459;10/11/1999;99;000034;1;1;41,92059;41,92059;PS;0;0;01;16;3;1;S;MANGUITO;0;;;0
01;7P6446;10/11/1999;99;000034;2;2;65,76875;65,76875;PS;0;0;01;16;3;2;S;CASQUILLO;0;;;0
01;8G2807;04/11/1999;99;000035;1;1;39,32422;39,32422;PS;0;0;01;16;3;1;S;PLATO;0;;;0
01;9F2289;04/11/1999;99;000035;5;5;3,81643;3,81643;PS;0;0;01;16;3;2;S;ESPACIADOR;0;;;0
01;9M3835;04/11/1999;99;000035;2;2;8,69665;8,69665;PS;0;0;01;16;3;3;S;ANCLAJE DE GOMA;0;;;0
01;9P0435;04/11/1999;99;000035;2;2;30,78384;30,78384;PS;0;0;01;16;3;4;S;MANILLA;0;;;0
01;6I2501;04/11/1999;99;000035;2;2;40,9169;40,9169;PS;0;0;01;16;3;0;S;CAT FILTRO DE AIRE;0;;;0
01;6I2502;04/11/1999;99;000035;2;2;40,34594;40,34594;PS;0;0;01;16;3;6;S;CAT FILTRO DE AIRE;0;;;0
01;6E2802;08/11/1999;99;000036;1;1;42,22711;42,22711;PS;0;0;01;16;3;1;S;JUNTA;0;;;0
01;2W9140;08/11/1999;99;000036;1;1;96,3783;96,3783;PS;0;0;01;16;3;2;S;COLA ESCAPE;0;;;0
01;2W9141;08/11/1999;99;000036;1;1;622,79879;622,79879;PS;0;0;01;16;3;3;S;SILENCIOSO;0;;;0
01;5V8308;08/11/1999;99;000036;4;4;110,8086;110,8086;PS;0;0;01;16;3;4;S;PESTILLO;0;;;0
01;6I2501;08/11/1999;99;000036;1;1;40,9169;40,9169;PS;0;0;01;16;3;5;S;CAT FILTRO DE AIRE;0;;;0
01;6I2502;08/11/1999;99;000036;1;1;40,34594;40,34594;PS;0;0;01;16;3;6;S;CAT FILTRO DE AIRE;0;;;0
01;6I2499;08/11/1999;99;000036;1;1;37,70149;37,70149;PS;0;0;01;16;3;7;S;CAT FILTRO DE AIRE;0;;;0
01;6I2500;08/11/1999;99;000036;1;1;39,12589;39,12589;PS;0;0;01;16;3;8;S;CAT FILTRO DE AIRE;0;;;0
01;1R0741;08/11/1999;99;000036;4;4;11,71373;11,71373;PS;0;0;01;16;3;9;S;CAT FILTRO ACEITE HIDRAULICO  1R0720;0;;;0
01;6N7987;09/11/1999;99;000037;5;5;24,50927;24,50927;PS;0;0;01;16;3;1;S;LAMPARA;0;;;0
01;6N7988;09/11/1999;99;000037;3;3;36,50548;36,50548;PS;0;0;01;16;3;2;S;CUERPO;0;;;0
01;9G9502;09/11/1999;99;000037;1;1;36,90815;36,90815;PS;0;0;01;16;3;3;S;CHAPA ORIFICIO;0;;;0
01;9D6888;09/11/1999;99;000037;1;1;45,87525;45,87525;PS;0;0;01;16;3;4;S;FILTRO DE SECADO;0;;;0
01;9G8693;09/11/1999;99;000037;1;1;238,42751;238,42751;PS;0;0;01;16;3;5;S;MOTOR;0;;;0
01;9G9504;09/11/1999;99;000037;1;1;37,28078;37,28078;PS;0;0;01;16;3;6;S;VENTILADOR;0;;;0
01;5P5637;09/11/1999;99;000037;1;1;4,26719;4,26719;PS;0;0;01;16;3;7;S;RETEN;0;;;0
01;5P4571;09/11/1999;99;000037;1;1;1,19601;1,19601;PS;0;0;01;16;3;8;S;TERMINAL;0;;;0
01;4S1988;09/11/1999;99;000037;1;1;1,19601;1,19601;PS;0;0;01;16;3;9;S;TERMINAL;0;;;0
01;9P6981;09/11/1999;99;000037;2;2;115,06377;115,06377;PS;0;0;01;16;3;10;S;GUARNICION;0;;;0
01;3P7995;09/11/1999;99;000038;1;1;29,17914;29,17914;PS;0;0;01;16;3;1;S;ASPAS VENTILADOR MOTOR AIRE ACOND.;0;;;0
01;6T6111;09/11/1999;99;000038;1;1;290,05445;290,05445;PS;0;0;01;16;3;2;S;MOTOR ELECTRICO DE AIRE ACONDICIONADO;0;;;0
01;8N6693;01/11/1999;99;000039;2;2;45,74904;45,74904;PS;0;0;01;16;3;1;S;CORREA;0;;;0
01;1B4330;05/11/1999;99;000032;4;4;0,15025;0,15025;PS;0;0;01;16;3;43;S;TUERCA;0;;;0
01;5P7701;26/11/1999;99;000040;6;6;7,36841;7,36841;PS;0;0;01;16;3;1;S;RETEN;0;;;0
01;617540;26/11/1999;99;000040;6;6;9,80251;9,80251;PS;0;0;01;16;3;2;S;RETEN;0;;;0
01;8L2786;26/11/1999;99;000040;6;6;4,60375;4,60375;PS;0;0;01;16;3;3;S;ANILLOS;0;;;0
01;4T3134;26/11/1999;99;000040;4;4;47,54607;47,54607;PS;0;0;01;16;3;4;S;FILTRO ELEMENTO;0;;;0
01;4900;05/11/1999;99;000032;1;1;0;0;PS;0;0;01;16;3;0;S;MATERIAL VARIOS;0;;;0
01;6V1899;01/12/1999;99;000041;2;2;21,1376;21,1376;PS;0;0;01;16;3;1;S;RETEN;0;;;0
01;6V3365;01/12/1999;99;000041;4;4;17,47142;17,47142;PS;0;0;01;16;3;2;S;RETEN;0;;;0
01;5M5860;27/12/1999;99;000042;4;4;0,0165;2,75865;PS;0;0;01;16;3;0;S;TORICA NITRILO;0;;;0
01;5F7054;27/12/1999;99;000042;19;19;0,00821;1,34627;PS;0;0;01;16;3;2;S;TORICA NITRILO;0;;;0
01;8M4991;27/12/1999;99;000042;1;1;0,03;5,16269;PS;0;0;01;16;3;3;S;TORICA SILICONA 27.94X5.33;0;;;0
01;6D9157;27/12/1999;99;000042;1;1;0,036;6,10628;PS;0;0;01;16;3;4;S;RETEN;0;;;0
01;2M4453;27/12/1999;99;000042;2;2;0,006;1,14192;PS;0;0;01;16;3;5;S;TORICA;0;;;0
01;5F3092;27/12/1999;99;000042;1;1;0,03;4,72396;PS;0;0;01;16;3;6;S;TORICA NITRILO;0;;;0
01;5H8038;27/12/1999;99;000042;1;1;0,012;1,62273;PS;0;0;01;16;3;7;S;TORICA NITRILO;0;;;0
01;3G4770;27/12/1999;99;000042;1;1;0,018;3,29355;PS;0;0;01;16;3;8;S;CRISTAL;0;;;0
01;5P9119;27/12/1999;99;000042;1;1;0,168;27,63454;PS;0;0;01;16;3;9;S;RETEN;0;;;0
01;3G4783;27/12/1999;99;000042;1;1;0,978;162,706;PS;0;0;01;16;3;10;S;VALVULA EXPANSION TANQUE H.;0;;;0
01;3G0361;27/12/1999;99;000042;1;1;0,018;2,72859;PS;0;0;01;16;3;11;S;JUNTA;0;;;0
01;2W1983;20/01/2000;00;000001;1;1;0,318;52,6727;PS;0;0;01;16;3;1;S;BOMBA;0;;;0
01;358049;20/01/2000;00;000001;1;1;0;0,4147;PS;0;0;01;16;3;2;S;JUNTA;0;;;0
01;8N7369;20/01/2000;00;000001;1;1;0,03;5,03047;PS;0;0;01;16;3;3;S;JUNTA;0;;;0
01;8N7368;20/01/2000;00;000001;3;3;0,006;1,01571;PS;0;0;01;16;3;4;S;RETEN;0;;;0
01;5M8137;20/01/2000;00;000001;1;1;0,132;22,47785;PS;0;0;01;16;3;5;S;CORREA;0;;;0
01;1090360;20/01/2000;00;000001;1;1;0,054;9,18346;PS;0;0;01;16;3;6;S;CAT FILTRO DE HIDRAULIOCO;0;;;0
01;7W2328;20/01/2000;00;000001;1;1;0,042;6,56305;PS;0;0;01;16;3;7;S;FILTRO;0;;;0
01;6V3365;27/01/2000;00;000002;4;4;0,108;17,92218;PS;0;0;01;16;3;1;S;RETEN;0;;;0
01;6V1899;27/01/2000;00;000002;2;2;0,129;21,6725;PS;0;0;01;16;3;2;S;RETEN;0;;;0
01;6D7889;26/01/2000;00;000003;2;2;0,069;11,62357;PS;0;0;01;16;3;1;S;TORICA NITRILO;0;;;0
01;6L1651;26/01/2000;00;000003;1;1;0,048;8,42619;PS;0;0;01;16;3;2;S;TORICA SILICONA 50.17X5.33;0;;;0
01;5H7153;26/01/2000;00;000003;2;2;0,033;5,70961;PS;0;0;01;16;3;3;S;TORICA SILICONA 31.12X5.33;0;;;0
01;6V3382;26/01/2000;00;000003;4;4;0,177;29,54576;PS;0;0;01;16;3;4;S;RETEN;0;;;0
01;5P7032;26/01/2000;00;000003;2;2;0,258;42,97838;PS;0;0;01;16;3;5;S;RETEN;0;;;0
01;5P4268;26/01/2000;00;000003;4;4;0,057;9,44791;PS;0;0;01;16;3;6;S;GOMA TORICA;0;;;0
01;9S3263;26/01/2000;00;000003;2;2;0,318;52,86502;PS;0;0;01;16;3;7;S;CAT  FIJA TORNILLOS;0;;;0
01;6V6640;26/01/2000;00;000003;2;2;0,159;26,52867;PS;0;0;01;16;3;8;S;SELLANTE;0;;;0
01;1P4576;26/01/2000;00;000003;4;4;0,039;6,47891;PS;0;0;01;16;3;9;S;BRIDA;0;;;0
01;3W6585;26/01/2000;00;000003;1;1;0,342;57,39065;PS;0;0;01;16;3;10;S;VARILLA C 7P9844;0;;;0
01;8S3995;26/01/2000;00;000003;1;1;0,246;41,37968;PS;0;0;01;16;3;11;S;VARILLA;0;;;0
01;1143540;26/01/2000;00;000003;1;1;0,06;9,8566;PS;0;0;01;16;3;12;S;JUNTA;0;;;0
01;8G1609;26/01/2000;00;000003;1;1;0,012;2,19369;PS;0;0;01;16;3;13;S;JUNTA;0;;;0
01;4W0483;01/03/2000;00;000004;1;1;65,99714;65,99714;PS;0;0;01;16;3;1;S;INDICADOR TEMPERATURA;0;;;0
01;6N5926;01/03/2000;00;000004;1;1;37,09447;37,09447;PS;0;0;01;16;3;2;S;BELLOTA TEMPERATURA;0;;;0
01;3G2673;01/03/2000;00;000004;1;1;40,47216;40,47216;PS;0;0;01;16;3;3;S;RETEN C 8J6242;0;;;0
01;5H3252;01/03/2000;00;000004;2;2;5,33699;5,33699;PS;0;0;01;16;3;4;S;TORICA NITRILO;0;;;0
01;3G9726;01/03/2000;00;000004;4;4;13,78722;13,78722;PS;0;0;01;16;3;5;S;TORICA;0;;;0
01;3G9725;01/03/2000;00;000004;4;4;8,14972;8,14972;PS;0;0;01;16;3;6;S;ANILLO;0;;;0
01;6V6640;01/03/2000;00;000004;1;1;26,52867;26,52867;PS;0;0;01;16;3;7;S;SELLANTE;0;;;0
01;3G9724;01/03/2000;00;000004;4;4;13,82929;13,82929;PS;0;0;01;16;3;8;S;RETEN;0;;;0
01;3F5792;01/03/2000;00;000004;1;1;5,18072;5,18072;PS;0;0;01;16;3;9;S;TORICA NITRILO;0;;;0
01;5P3863;01/03/2000;00;000005;3;3;3,25749;3,25749;PS;0;0;01;16;3;0;S;TORICA NITRILO;0;;;0
01;1P6872;01/03/2000;00;000005;1;1;6,24452;6,24452;PS;0;0;01;16;3;2;S;PISTA;0;;;0
01;049040;01/03/2000;00;000005;1;1;11,9361;11,9361;PS;0;0;01;16;3;3;S;CONO;0;;;0
01;9T1633;01/03/2000;00;000005;1;1;235,90326;235,90326;PS;0;0;01;16;3;4;S;PLATO;0;;;0
01;9T1630;01/03/2000;00;000005;1;1;32,22026;32,22026;PS;0;0;01;16;3;5;S;JUNTA;0;;;0
01;9T1704;01/03/2000;00;000005;1;1;1140,28224;1140,28224;PS;0;0;01;16;3;6;S;PROYECTO;0;;;0
01;7T8272;01/03/2000;00;000005;1;1;14,0156;14,0156;PS;0;0;01;16;3;7;S;CONO;0;;;0
01;7T8273;01/03/2000;00;000005;1;1;7,94538;7,94538;PS;0;0;01;16;3;8;S;PISTA;0;;;0
